idstd,id,recnumber,Rotation,cards,a0,a1,a1a,a2,a3a,a3b,a3c,a3,a4a,a4b,a5,a6a,a6b,a7,a7a,a8,a9,a10,a11,a12,a13,a14d,a14m,a14y,a14h,a14min,b1,b1x,b3,b2a,b2b,b2c,b2d,b4,b4a,b5,b6,b6a,b6b,b7,b7a,b8,c3,c4,c5,a20dstart,a20mstart,a20ystart,a20dend,a20mend,a20yend,c6,c7,c8,c9a,c9b,c10,c11,c12,c13,c14,c15,c16,c17,c22a,c22b,c28,c30a,c30b,d1a1x,d1a2,d1a3,d2,d2x,n3,d3a,d3b,d3c,d4,d6,d7,d8,d10,d11,d12a,d12b,d13,d14,d16,d17,d30a,d30b,e1,e2b,KENe1,KENe10,e6,e11,e30,h1,h2,h3,h4a,h4b,h5,h6,h7,h8,f1,f2,g1a,g1b,g1c,g2,g3,g4,g5a,g5b,g5bx,g6a,g6b,g6c,g30a,i1,i2a,i2b,i3,i4a,i4b,i30,k1c,k2c,k3a,k3bc,k3e,k3f,k3hd,k4,n5a,n5b,k5a,k5i,k5bc,k5e,k5f,k5hdj,k6,k7,A2f1,A2f2,k8,A2f3,k9,A2f4,A2f4x,A2f5,k10,A2f6,A2f7,k11,k13,k14a,k14b,k14c,k14d,k14e,k15a,k15b,k15c,k15d,k16,k17,k20a,KENk26,KENk27,KENk28,k21,KENk33,KENk34a,KENk34b,KENk34c,KENk34d,k30,MMs1,MMs2,MMs3,MMs4,MMs5,MMs6,MMs7,MMs8,MMs9,MMs10,MMs11a,MMs11b,MMs11c,MMs11d,MMs11e,MMs11f,MMs12a,MMs12b,MMs12c,MMs12d,h7a,j2,j3,j4,j5,j6a,j6,j7a,j7b,j10,j11,j12,j13,j14,j15,j30a,j30b,j30c,j30e,j30f,h30,l1,l2,l3a,l3b,l4a,l4b,l5a,l5b,l5,l6,l6a,l8,l9a,l9a2,l9b,l10,l11a,l11b,l30a,l30b,m1a,m1d,n2a,n2e,n2f,n2b,n2ra,n2rb,n2i,n2j,n6a,n6b,n7a,n7b,a15a2,a15a3,a15b2,a15b3,a15c2,a15c3,a15d,a15m,a15y,a15h,a15min,a16,a17,a18,a19h,a19m,panel,id_panel,wstrict,wmedian,wweak,strata
537375,83.0,43.0,1.0,(A) with cards,Manufacturing,Tanzania,Swahili,Arusha,Arusha,No,No,City with population over 1 million,Furniture,Furniture,"Yes, screener and sample frame info match",Medium >=20 and <=99,Large >=100,"No, a firm on its own",1,NA,NA,NA,NA,235,270,26,2,2013,11,0,OTHER,Investor,100,0,100,0,0,No,,2004,28,Yes,2004,5,No,No,No,,,1,1,2012,30,12,2012,Yes,20.0,5.0,,100000000.0,No,,No,,,Yes,5.0,10.0,Yes,No,Yes,Very Severe Obstacle,Moderate obstacle,Manufacturing office furniture like tables and chairs,3610,80,DK,,DK,90,10,0,,,,DK,No losses,No losses,50.0,50.0,DK,,DK,,Minor obstacle,Moderate obstacle,National,Too many to count,Increase,Increase,Yes,Yes,Moderate obstacle,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,85.0,120.0,100,0,0,No,,,,,,,,,No obstacle,Yes,1.0,,No,,,Minor obstacle,0,0,100,0,0,0,0,No,,,,,,,,,No,DK,,,DK,,,,,,,,,,,,,,,,,,,No,DK,,,,,,DK,NA,NA,NA,No,No,Moderate obstacle,No,,,,,,,,,,No,No,Yes,No,No,No,No,No,No,Yes,Tend to agree,No time was spent,Yes,2.0,DK,No,,DK,,DK,,,No,,,Minor obstacle,Minor obstacle,Moderate obstacle,Moderate obstacle,Moderate obstacle,Minor obstacle,25,25,20.0,5.0,5.0,15.0,2.0,5.0,,7,2.0,3.0,12.0,11.0,65,No,,,No obstacle,Moderate obstacle,Electricity,Access to finance,60000000.0,250000000.0,80000000.0,50000000.0,0.0,5000000.0,,10000000.0,0.0,0.0,0.0,0.0,8,Male,,,,,26,2,2013,14,0,Somewhat truthful,Are in some case taken from books in some case estimates,One visit in face-to-face interview with one person,,,fresh,,1.0,1.0,1.4551190439754436,10.0
537376,84.0,91.0,1.0,(A) with cards,Other services,Tanzania,Swahili,Arusha,Arusha,No,No,City with population over 1 million,Hotel and restaurants: section H,Hotel and restaurants: section H,"Yes, screener and sample frame info match",Medium >=20 and <=99,Medium >=20 and <=99,"No, a firm on its own",1,NA,NA,NA,NA,235,270,4,3,2013,15,44,Sole proprietorship,,100,100,0,0,0,No,,1995,40,Yes,1995,12,No,No,No,,,1,1,2012,30,12,2012,Yes,25.0,20.0,,4500000.0,No,,No,,,,,,Yes,No,Yes,Major obstacle,Minor obstacle,Providing guest rooms and food,5510,85,DK,,DK,100,0,0,,,,,No losses,No losses,,,,,,,Minor obstacle,Minor obstacle,,,Decrease,Decrease,,Yes,Minor obstacle,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,,,100,0,0,No,,,,,,,,,Minor obstacle,Yes,2.0,,No,,,No obstacle,0,0,100,0,0,0,0,No,,,,,,,,,No,DK,,,DK,,,,,,,,,,,,,,,,,,,DK,DK,,,,,,DK,NA,NA,NA,No,No,Minor obstacle,Yes,Reduce the time spent in financial transactions,No,,Yes,DK,No,,No,,,,,,,,No,No,No,No,Tend to agree,No time was spent,Yes,10.0,No,No,,No payments or gifts are paid,,No,,,No,,,Minor obstacle,Minor obstacle,Minor obstacle,No obstacle,No obstacle,Minor obstacle,20,20,,,,,,,12.0,6,6.0,3.0,,,95,No,,,No obstacle,No obstacle,Electricity,Access to finance,25000000.0,,,18000000.0,,,,,,,,,12,Male,,,,,4,3,2013,16,52,Somewhat truthful,Are in some case taken from books in some case estimates,One visit in face-to-face interview with different manag,1.0,28.0,panel,3045.0,1.0273445438644482,1.0,1.0,24.0
537377,85.0,71.0,2.0,(A) with cards,Retail,Tanzania,Swahili,Arusha,Arusha,No,No,City with population over 1 million,Retail,Retail,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,204,270,13,3,2013,15,36,Sole proprietorship,,100,100,0,0,0,No,,2010,3,No,2011,5,No,No,No,,,1,7,2011,30,6,2012,Yes,5.0,4.0,,30000.0,Yes,DK,No,,,,,,No,No,Yes,Minor obstacle,No obstacle,Selling beds,5233,30,5000000.0,Five million,8000000.0,0,100,0,,,,DK,2,1,,,,,,DK,Moderate obstacle,Very Severe Obstacle,,,Increase,Increase,,No,Minor obstacle,No,,Yes,Yes,No,Yes,Yes,No,No,,,0,100,0,No,,,30.0,1.0,,0.0,100.0,0.0,Moderate obstacle,Yes,,400000.0,No,,,Very Severe Obstacle,6,10,0,0,0,30,70,No,,,,,,,,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,No need for a loan - establishment had sufficient capital,,,,,No,Decrease,NA,NA,No,No,No obstacle,Yes,Satisfy costumers request,No,,No,,No,,No,,,,,,,,No,No,No,No,Tend to disagree,5,Yes,3.0,No,No,,No payments or gifts are paid,,No,,,No,,,No obstacle,No obstacle,No obstacle,Minor obstacle,Very Severe Obstacle,Very Severe Obstacle,12,15,,,,,,,0.0,3,0.0,Less than one month,,,5,No,,,Very Severe Obstacle,No obstacle,Transport,Access to land,200000.0,,,20000.0,,,100000.0,,,,,,3,Male,,,,,13,3,2013,16,35,Truthful,Are in some case taken from books in some case estimates,One visit in face-to-face interview with one person,,,fresh,,16.0180583793127,16.524789209260515,56.18775358540991,17.0
537378,86.0,72.0,2.0,(B) without cards,Retail,Tanzania,Swahili,Arusha,Arusha,No,No,City with population over 1 million,Retail,Retail,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,204,270,14,3,2013,14,55,Partnership,,40,40,60,0,0,No,,2007,5,No,2007,8,No,No,No,,,1,7,2011,30,6,2012,Yes,10.0,5.0,,1000000.0,Yes,DK,No,,,,,,No,No,Yes,Moderate obstacle,No obstacle,Selling wood,5234,50,50000000.0,Fifty million,100000000.0,0,100,0,,,,2007.0,2,3,,,,,,DK,Major obstacle,No obstacle,,,Increase,Increase,,Yes,No obstacle,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,0,100,0,No,,,50.0,2.0,,0.0,100.0,0.0,No obstacle,Yes,,500000.0,No,,,NA,0,20,60,0,0,0,40,Yes,500000.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,No,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Interest rates were not favorable,,,,,No,NA,NA,NA,No,No,Moderate obstacle,No,,,,,,,,,,No,No,Yes,No,No,No,No,No,No,No,Tend to disagree,DK,Yes,DK,No,No,,No payments or gifts are paid,,No,,,No,,,Minor obstacle,Moderate obstacle,No obstacle,Moderate obstacle,No obstacle,No obstacle,13,13,,,,,,,0.0,DK,,,,,50,No,,,No obstacle,NA,Electricity,Access to land,5000000.0,,,1000000.0,,,800000.0,,,,,,6,Male,,,,,14,3,2013,15,56,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,16.0180583793127,16.524789209260515,56.18775358540991,17.0
537379,87.0,20.0,2.0,(B) without cards,Manufacturing,Tanzania,Swahili,Arusha,Arusha,No,No,City with population over 1 million,Garments,Garments,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,204,270,14,3,2013,17,49,Sole proprietorship,,100,100,0,0,0,Yes,100.0,2005,4,No,2006,7,Yes,No,No,,,1,7,2011,30,6,2012,Yes,15.0,6.0,8.0,,No,,No,,,No,,,No,No,Yes,Very Severe Obstacle,Minor obstacle,Manufacturing batik,1810,60,10000000.0,Ten million,30000000.0,0,100,0,,,,2005.0,DK,DK,DK,DK,No,,5.0,,Minor obstacle,No obstacle,Local,2.0,Increase,Increase,No,No,Minor obstacle,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,DK,150.0,0,100,0,No,,,,,,,,,Very Severe Obstacle,No,,,No,,,Minor obstacle,30,20,70,0,0,0,30,No,,,,,,,,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Interest rates were not favorable,,,,,Yes,Increase,NA,NA,NA,No,Major obstacle,No,,,,,,,,,,No,No,Yes,No,No,Yes,No,No,No,Yes,Tend to agree,5,Yes,2.0,Refuse,No,,,50000.0,No,,,No,,,Minor obstacle,Minor obstacle,Very Severe Obstacle,No obstacle,Minor obstacle,Moderate obstacle,11,4,9.0,2.0,5.0,4.0,5.0,0.0,,12,12.0,DK,DK,4.0,60,No,,,No obstacle,No obstacle,Transport,Access to land,1000000.0,2000000.0,DK,150000.0,DK,500000.0,,200000.0,DK,DK,DK,DK,7,Female,,,,,14,3,2013,18,53,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,1.5451164132143609,1.565327132734748,4.206576766684695,6.0
537380,88.0,47.0,2.0,(A) with cards,Manufacturing,Tanzania,Swahili,Arusha,Arusha,No,No,City with population over 1 million,Fabricated metal products,Garments,"No, does not match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,204,270,15,3,2013,14,31,Sole proprietorship,,100,100,0,0,0,No,,2008,3,No,2012,15,No,No,Yes,60.0,No,1,7,2011,30,6,2012,Yes,7.0,12.0,,500000.0,No,,No,,,No,,,No,No,No,Very Severe Obstacle,Minor obstacle,Manufacturing batik,1810,DK,DK,,DK,0,100,0,,,,2012.0,DK,DK,50.0,50.0,No,,3.0,,Minor obstacle,Minor obstacle,Local,5.0,Increase,Increase,Yes,No,Minor obstacle,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,DK,160.0,0,100,0,No,,,,,,,,,No obstacle,No,,,No,,,No obstacle,DK,DK,100,0,0,0,0,No,,,,,,,,,No,No,,,No,,,,,,,,,,,,,,,,,,,No,No,No need for a loan - establishment had sufficient capital,,,,,Yes,NA,NA,NA,No,No,Moderate obstacle,No,,,,,,,,,,No,No,No,No,Yes,Yes,No,No,No,No,Tend to disagree,DK,Yes,5.0,No,No,,,DK,No,,,Yes,Still in process,No,Moderate obstacle,Minor obstacle,Moderate obstacle,Minor obstacle,No obstacle,No obstacle,5,0,2.0,3.0,0.0,2.0,DK,DK,,5,0.0,Less than one month,DK,DK,3,No,,,Minor obstacle,No obstacle,Electricity,Access to land,300000.0,DK,0.0,400000.0,0.0,150000.0,,DK,0.0,150000.0,0.0,150000.0,Less than one,Male,,,,,15,3,2013,15,36,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,1.1971586495242221,1.2220159163519897,2.655077002429075,11.0
537381,89.0,35.0,2.0,(A) with cards,Manufacturing,Tanzania,Swahili,Arusha,Arusha,No,No,City with population over 1 million,Furniture,Furniture,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,204,270,15,3,2013,17,16,Sole proprietorship,,100,100,0,0,0,No,,2000,7,No,2008,10,No,No,No,,,1,7,2011,30,6,2012,Yes,13.0,6.0,,300000.0,No,,No,,,No,,,No,No,Yes,Very Severe Obstacle,Minor obstacle,Manufacturing furniture like sofas,3610,60,DK,,DK,DK,DK,DK,DK,No losses,NA,2005.0,No losses,No losses,60.0,40.0,No,,5.0,,Minor obstacle,Moderate obstacle,Local,6.0,Increase,Remain the same,No,No,Moderate obstacle,Yes,Yes,No,No,No,Yes,Yes,No,No,DK,160.0,0,100,0,No,,,,,,,,,Moderate obstacle,No,,,No,,,No obstacle,0,0,100,0,0,0,0,No,,,,,,,,,No,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Size of loan and maturity were insufficient,,,,,Yes,NA,NA,NA,No,No,Minor obstacle,No,,,,,,,,,,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Tend to disagree,No time was spent,Yes,5.0,No,No,,,No payments or gifts are paid,No,,,Yes,DK,No,No obstacle,No obstacle,Minor obstacle,No obstacle,No obstacle,Minor obstacle,7,7,7.0,DK,4.0,3.0,DK,DK,,No full-time seasonal or temporary workers,,,4.0,No female production workers,80,No,,,No obstacle,No obstacle,Electricity,Access to land,DK,DK,DK,DK,DK,200000.0,,DK,DK,DK,DK,DK,13,Male,,,,,15,3,2013,18,33,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,1.7609557855391214,1.788278204363188,3.6652620530669973,9.0
537382,90.0,27.0,2.0,(A) with cards,Manufacturing,Tanzania,Swahili,Arusha,Arusha,No,No,City with population over 1 million,Garments,Garments,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,204,270,16,3,2013,14,44,Sole proprietorship,,100,100,0,0,0,No,,2009,2,No,2012,5,No,No,No,,,1,7,2011,30,6,2012,No,,,,,No,,No,,,No,,,No,No,No,No obstacle,No obstacle,Manufacturing trousers,1810,50,1080000.0,"One million, eighty thousand",DK,0,100,0,,,,2012.0,NA,DK,20.0,80.0,No,,DK,,Minor obstacle,No obstacle,Local,5.0,Increase,Increase,No,No,No obstacle,Yes,Yes,Yes,No,No,No,Yes,No,No,DK,140.0,0,100,0,No,,,,,,,,,Very Severe Obstacle,No,,,No,,,No obstacle,20,30,100,0,0,0,0,No,,,,,,,,,No,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Interest rates were not favorable,,,,,No,NA,NA,Yes,NA,NA,Major obstacle,No,,,,,,,,,,No,No,No,Yes,No,No,No,Yes,No,No,Tend to agree,No time was spent,Yes,DK,No,No,,,DK,No,,,No,,,Minor obstacle,No obstacle,Minor obstacle,No obstacle,Minor obstacle,Moderate obstacle,5,5,5.0,DK,2.0,3.0,DK,DK,,5,DK,Less than one month,7.0,No female production workers,2,No,,,Minor obstacle,No obstacle,Access to land,Access to land,200000.0,DK,0.0,0.0,0.0,DK,,300000.0,0.0,150000.0,500000.0,2000000.0,5,Male,,,,,16,3,2013,15,37,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,1.5451164132143609,1.565327132734748,4.206576766684695,6.0
537383,91.0,22.0,2.0,(B) without cards,Manufacturing,Tanzania,Swahili,Arusha,Arusha,No,No,City with population over 1 million,Garments,Textiles,"No, screener and sample frame do not match but establishment still does activities that match sample frame",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,204,270,16,3,2013,16,26,Sole proprietorship,,100,100,0,0,0,Yes,30.0,2008,3,No,2008,6,No,No,No,,,1,7,2011,30,6,2012,No,,,,,No,,No,,,No,,,No,No,No,Minor obstacle,Minor obstacle,Manufacturing sweaters,1730,40,10000000.0,Ten million,DK,0,100,0,,,,2010.0,DK,DK,40.0,60.0,No,,DK,,Minor obstacle,No obstacle,Local,5.0,Increase,Increase,No,No,No obstacle,Yes,Yes,No,No,No,Yes,Yes,No,Yes,DK,145.0,0,100,0,No,,,,,,,,,Very Severe Obstacle,No,,,No,,,Minor obstacle,DK,DK,100,0,0,0,0,No,,,,,,,,,No,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Interest rates were not favorable,,,,,No,Increase,NA,NA,No,No,Major obstacle,Yes,Satisfy costumers request,No,,No,,Yes,50.0,No,,,,,,,,No,No,No,No,Tend to agree,2,Yes,DK,No,No,,,DK,No,,,No,,,Minor obstacle,Minor obstacle,Moderate obstacle,No obstacle,Minor obstacle,No obstacle,5,DK,5.0,DK,3.0,2.0,DK,DK,,DK,,,DK,4.0,3,No,,,Minor obstacle,Minor obstacle,Access to finance,Access to land,DK,1500000.0,0.0,0.0,0.0,0.0,,500000.0,0.0,300000.0,0.0,0.0,6,Male,,,,,16,3,2013,17,12,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,1.5451164132143609,1.565327132734748,4.206576766684695,6.0
537384,92.0,90.0,2.0,(B) without cards,Other services,Tanzania,Swahili,Arusha,Arusha,No,No,City with population over 1 million,Wholesale,Transport  Section I: (60-64),"No, does not match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,204,270,17,3,2013,16,30,Partnership,,40,40,60,0,0,No,,2005,6,Yes,2005,8,No,No,No,,,1,7,2011,30,6,2012,Yes,13.0,5.0,,250000.0,Yes,30.0,No,,,,,,No,No,Yes,Major obstacle,Minor obstacle,Receiving and transporting goods,6303,70,15000000.0,Fifteen million,DK,0,70,30,,,,2006.0,2,5,,,,,,,Minor obstacle,No obstacle,,,Increase,Remain the same,,No,No obstacle,Yes,Yes,No,Yes,No,No,Yes,No,No,,,0,100,0,No,,,,,,,,,Major obstacle,Yes,,DK,No,,,No obstacle,0,0,100,0,0,0,0,No,,,,,,,,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Did not think it would be approved,,,,,No,Increase,NA,NA,No,No,Major obstacle,Yes,Reduce the time spent in financial transactions,No,,No,,Yes,DK,Yes,DK,,,,,,,No,Yes,No,Yes,Tend to disagree,3,Yes,5.0,No,No,,,DK,Yes,50.0,No,No,,,Very Severe Obstacle,Minor obstacle,Moderate obstacle,Very Severe Obstacle,No obstacle,No obstacle,16,12,,,,,,,3.0,1,DK,12.0,,,6,No,,,No obstacle,Very Severe Obstacle,Electricity,Access to land,300000.0,,,400000.0,,,,,,,,,3,Male,,,,,17,3,2013,17,9,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,21.382703882357987,21.85949168618204,43.9648039480367,21.0
537385,93.0,89.0,2.0,(A) with cards,Other services,Tanzania,Swahili,Arusha,Arusha,No,No,City with population over 1 million,Hotel and restaurants: section H,Hotel and restaurants: section H,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,204,270,17,3,2013,18,13,Partnership,,30,30,70,0,0,No,,2000,6,Yes,2000,12,No,Yes,No,,,1,7,2011,30,6,2012,Yes,8.0,5.0,,300000.0,Yes,20.0,No,,,,,,Yes,Yes,Yes,Minor obstacle,No obstacle,"Restaurant, bar services",5520,60,DK,,DK,0,100,0,,,,2000.0,No losses,No losses,,,,,,,No obstacle,Very Severe Obstacle,,,Increase,Remain the same,,No,Very Severe Obstacle,Yes,No,Yes,Yes,No,Yes,Yes,No,No,,,0,100,0,No,,,,,,,,,Moderate obstacle,Yes,,DK,No,,,No obstacle,0,0,100,0,0,0,0,No,,,,,,,,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,No need for a loan - establishment had sufficient capital,,,,,Yes,NA,NA,NA,No,No,Minor obstacle,No,,,,,,,,,,No,No,Yes,No,No,No,Yes,No,No,Yes,Tend to disagree,No time was spent,Yes,DK,No,No,,No payments or gifts are paid,,No,,,Yes,85.0,No,No obstacle,Minor obstacle,Moderate obstacle,Very Severe Obstacle,No obstacle,Very Severe Obstacle,15,15,,,,,,,-9.0,No full-time seasonal or temporary workers,,,,,13,No,,,No obstacle,Minor obstacle,Access to finance,Access to land,1000000.0,,,500000.0,,,,,,,,,9,Male,,,,,17,3,2013,18,45,Truthful,Are taken directly from establishment records,One visit in face-to-face interview with one person,,,fresh,,21.382703882357987,21.85949168618204,43.9648039480367,21.0
537386,94.0,4.0,2.0,(B) without cards,Manufacturing,Tanzania,Swahili,Arusha,Arusha,No,No,City with population over 1 million,Food,Food,"Yes, screener and sample frame info match",Small >=5 and <=19,Medium >=20 and <=99,"No, a firm on its own",1,NA,NA,NA,NA,204,270,18,3,2013,15,49,Partnership,,30,100,0,0,0,No,,2001,20,Yes,2001,13,No,No,No,,,1,7,2011,30,6,2012,Yes,12.0,6.0,,600000.0,Yes,40.0,No,,,No,,,No,Yes,Yes,Major obstacle,No obstacle,Manufacturing sunflower oil,1514,70,50000000.0,Fifty million,DK,20,80,0,,,,2003.0,DK,NA,DK,DK,No,,4.0,,Moderate obstacle,Minor obstacle,Local,5.0,Increase,Increase,No,No,Moderate obstacle,Yes,Yes,No,Yes,No,No,Yes,No,No,DK,160.0,0,100,0,No,,,,,,,,,Major obstacle,No,,,No,,,No obstacle,20,30,100,0,0,0,0,No,,,,,,,,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Interest rates were not favorable,,,,,Yes,Decrease,NA,NA,No,No,Moderate obstacle,No,,,,,,,,,,No,No,Yes,No,Yes,No,Yes,DK,No,Yes,Strongly disagree,DK,Yes,2.0,No,No,,,DK,No,,,No,,,Minor obstacle,Moderate obstacle,Major obstacle,Moderate obstacle,Minor obstacle,Minor obstacle,30,DK,20.0,10.0,DK,DK,6.0,DK,,6,,,8.0,4.0,23,No,,,Minor obstacle,No obstacle,Electricity,Access to land,DK,DK,DK,DK,DK,DK,,DK,0.0,DK,0.0,DK,5,Male,,,,,18,3,2013,16,38,Truthful,Are arbitrary and unreliable numbers,One visit in face-to-face interview with one person,,,fresh,,2.030724428796017,2.4219567064731047,4.849602306103838,1.0
537387,95.0,32.0,2.0,(B) without cards,Manufacturing,Tanzania,Swahili,Arusha,Arusha,No,No,City with population over 1 million,Furniture,Furniture,"Yes, screener and sample frame info match",Small >=5 and <=19,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,204,270,18,3,2013,18,10,Sole proprietorship,,100,100,0,0,0,No,,2008,5,No,2009,6,No,No,No,,,1,7,2011,30,6,2012,Yes,4.0,5.0,,500000.0,No,,No,,,No,,,No,No,No,Moderate obstacle,Minor obstacle,Manufacturing furniture like cupboards,3610,75,15000000.0,Fifteen million,DK,0,100,0,,,,2009.0,DK,DK,80.0,20.0,No,,4.0,,Moderate obstacle,Minor obstacle,Local,5.0,Increase,Increase,No,No,Minor obstacle,Yes,No,Yes,No,No,Yes,Yes,No,No,DK,150.0,30,70,0,No,,,,,,,,,Moderate obstacle,No,,,No,,,Moderate obstacle,DK,20,100,0,0,0,0,No,,,,,,,,,No,No,,,No,,,,,,,,,,,,,,,,,,,No,No,No need for a loan - establishment had sufficient capital,,,,,No,NA,NA,NA,No,DK,Minor obstacle,No,,,,,,,,,,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Tend to agree,No time was spent,Yes,4.0,Refuse,No,,,No payments or gifts are paid,No,,,Yes,49.0,No,No obstacle,Minor obstacle,No obstacle,Minor obstacle,No obstacle,Minor obstacle,30,DK,DK,DK,DK,DK,DK,DK,,4,4.0,DK,DK,7.0,20,No,,,Minor obstacle,Moderate obstacle,Electricity,Access to land,500000.0,DK,DK,DK,400000.0,1000000.0,,DK,400000.0,1000000.0,DK,DK,5,Male,,,,,18,3,2013,19,46,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,1.7609557855391214,1.788278204363188,3.6652620530669973,9.0
537388,96.0,82.0,1.0,(B) without cards,Other services,Tanzania,Swahili,Arusha,Arusha,No,No,City with population over 1 million,Retail,Hotel and restaurants: section H,"No, does not match",Large >=100,Small >=5 and <=19,"No, a firm on its own",1,NA,NA,NA,NA,240,270,21,3,2013,16,4,Partnership,,50,50,50,0,0,No,,2011,5,No,2012,8,No,Yes,No,,,1,7,2011,30,6,2012,No,,,,,Yes,30.0,No,,,,,,Yes,Yes,Yes,Major obstacle,Minor obstacle,Selling drinks and guest house services,5510,80,DK,,DK,0,100,0,,,,2011.0,No losses,No losses,,,,,,,Moderate obstacle,No obstacle,,,Increase,Remain the same,,No,Minor obstacle,Yes,No,DK,No,Yes,Yes,No,No,No,,,0,100,0,Yes,50.0,No,,,,,,,No obstacle,Yes,30.0,,No,,,Minor obstacle,0,35,100,0,0,0,0,No,,,,,,,,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,No,No,Application procedures were complex,,,,,Yes,NA,NA,NA,No,Yes,Minor obstacle,No,,,,,,,,,,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Tend to disagree,No time was spent,Yes,DK,No,No,,DK,,Yes,60.0,No,No,,,No obstacle,Moderate obstacle,Very Severe Obstacle,Very Severe Obstacle,Very Severe Obstacle,No obstacle,20,20,,,,,,,-9.0,6,2.0,12.0,,,100,No,,,No obstacle,Very Severe Obstacle,Access to finance,Access to finance,2000000.0,,,500000.0,,,,,,,,,4,Male,,,,,21,3,2013,16,59,Truthful,Are estimates computed with some precision,One visit in face-to-face interview with one person,,,fresh,,1.4576358229316477,1.5938476646745448,3.899231312581562,20.0
