firm_size_num,employees_now,log_sales,survey_year,has_loan_bin,needs_finance_bin,pct_internal_finance,pct_bank_finance,pct_supplier_finance,sales_per_employee,finance_double_stress,infra_burden_score,obstacle_count,log_firm_age,size_age_interaction,is_exporter,mgmt_quality_score,manager_female,manager_university,obstacle_electricity_score,obstacle_finance_score,obstacle_informality_score,obstacle_workforce_score,obstacle_corruption_score,obstacle_transport_score,obstacle_customs_score,broad_sector_encoded,detailed_sector_encoded,region_encoded,legal_status_clean_encoded,country_encoded,biggest_obstacle_encoded,at_risk,distress_level,distress_signal_count,survey_weight,country,broad_sector,detailed_sector,region,firm_size,legal_status_clean
1.0,20.0,19.747755748064804,2018,0.0,1.0,3.0,0.0,97.0,0.9873877874032402,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,55,48,5,2,59,0,1,1.0,3.255955,Kenya,Retail services,Retail,Mombasa,Small,Sole Proprietorship
1.0,7.0,18.31532023940565,2018,0.0,1.0,0.0,0.0,100.0,2.616474319915093,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,45,48,2,2,48,1,2,2.0,12.71016,Kenya,Retail services,Other Services,Mombasa,Small,Partnership
1.0,5.0,17.034386422832473,2018,0.0,1.0,100.0,0.0,0.0,3.4068772845664945,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,45,48,3,2,59,1,2,2.0,12.71016,Kenya,Other services,Other Services,Mombasa,Small,Private Limited
1.0,10.0,17.216707972959764,2018,0.0,1.0,35.0,65.0,0.0,1.7216707972959764,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,45,48,0,2,57,0,1,1.0,12.71016,Kenya,Other services,Other Services,Mombasa,Small,Limited Partnership
1.0,5.0,13.997832948091215,2018,0.0,1.0,100.0,0.0,0.0,2.799566589618243,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,60,48,0,2,57,1,2,2.0,26.314688,Kenya,Other services,Tourism,Mombasa,Small,Limited Partnership
2.0,25.0,15.894952224644102,2018,0.0,1.0,50.0,0.0,50.0,0.6357980889857641,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,60,48,5,2,59,1,2,2.0,9.133687,Kenya,Other services,Tourism,Mombasa,Medium,Sole Proprietorship
1.0,6.0,17.216707972959764,2018,0.0,1.0,100.0,0.0,0.0,2.8694513288266275,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,45,48,5,2,39,0,1,1.0,12.71016,Kenya,Other services,Other Services,Mombasa,Small,Sole Proprietorship
2.0,30.0,17.665658180950928,2018,0.0,1.0,100.0,0.0,0.0,0.5888552726983642,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,60,48,3,2,56,0,1,1.0,18.201492,Kenya,Other services,Tourism,Mombasa,Medium,Private Limited
3.0,185.0,17.216707972959764,2018,1.0,1.0,100.0,0.0,0.0,0.09306328634032304,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,60,48,0,2,40,0,1,1.0,1.0,Kenya,Other services,Tourism,Mombasa,Large,Limited Partnership
2.0,20.0,17.50439003707821,2018,0.0,1.0,100.0,0.0,0.0,0.8752195018539105,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,60,48,5,2,59,0,1,1.0,1.0,Kenya,Other services,Tourism,Mombasa,Medium,Sole Proprietorship
3.0,129.0,19.20913810886209,2018,0.0,1.0,100.0,0.0,0.0,0.14890804735552007,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,60,48,0,2,56,0,1,1.0,1.0,Kenya,Other services,Tourism,Mombasa,Large,Limited Partnership
3.0,133.0,19.552082858669273,2018,0.0,1.0,60.0,40.0,0.0,0.1470081417945058,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,60,48,3,2,58,0,1,1.0,1.0,Kenya,Other services,Tourism,Mombasa,Large,Private Limited
2.0,125.0,19.11382792951231,2018,0.0,1.0,70.0,30.0,0.0,0.1529106234360985,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,60,48,5,2,59,0,1,1.0,1.0,Kenya,Other services,Tourism,Mombasa,Medium,Sole Proprietorship
3.0,150.0,19.92475814295086,2018,0.0,1.0,0.0,100.0,0.0,0.13283172095300574,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,45,48,0,2,59,0,1,1.0,2.728722,Kenya,Other services,Other Services,Mombasa,Large,Limited Partnership
3.0,290.0,19.806975107572256,2018,1.0,1.0,80.0,10.0,10.0,0.06829991416404227,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,60,48,0,2,41,0,0,0.0,1.0,Kenya,Other services,Tourism,Mombasa,Large,Limited Partnership
2.0,14.0,19.33697147982652,2018,0.0,1.0,100.0,0.0,0.0,1.3812122485590372,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,45,48,0,2,59,0,1,1.0,17.994143,Kenya,Other services,Other Services,Mombasa,Medium,Limited Partnership
3.0,300.0,23.55647918106145,2018,1.0,1.0,70.0,0.0,30.0,0.07852159727020484,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28,50,0,2,56,0,0,0.0,4.0326524,Kenya,Manufacturing,Food,Nairobi,Large,Limited Partnership
3.0,75.0,19.33697147982652,2018,1.0,1.0,90.0,10.0,0.0,0.25782628639768695,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28,50,3,2,44,0,0,0.0,4.0326524,Kenya,Manufacturing,Food,Nairobi,Large,Private Limited
3.0,120.0,20.030118658386467,2018,0.0,1.0,0.0,100.0,0.0,0.16691765548655388,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,0,2,56,0,1,1.0,1.897825,Kenya,Manufacturing,Other Manufacturing,Nairobi,Large,Limited Partnership
3.0,258.0,19.11382792951231,2018,1.0,1.0,100.0,0.0,0.0,0.0740846043779547,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28,50,0,2,39,0,0,0.0,8.554461,Kenya,Manufacturing,Food,Nairobi,Large,Limited Partnership
3.0,1000.0,22.463732011962353,2018,1.0,0.0,30.0,20.0,50.0,0.022463732011962355,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,3,2,56,0,0,0.0,4.025854,Kenya,Manufacturing,Other Manufacturing,Nairobi,Large,Private Limited
1.0,10.0,16.012735246411598,2018,1.0,1.0,100.0,0.0,0.0,1.6012735246411598,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,58,50,0,2,58,0,0,0.0,1.0,Kenya,Manufacturing,Textiles and Garments,Nairobi,Small,Limited Partnership
2.0,40.0,19.806975107572256,2018,0.0,1.0,50.0,50.0,0.0,0.4951743776893064,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,58,50,3,2,40,1,2,2.0,1.4914116,Kenya,Other services,Textiles and Garments,Nairobi,Medium,Private Limited
2.0,100.0,18.244888950474625,2018,1.0,1.0,60.0,10.0,30.0,0.18244888950474625,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,58,50,0,2,57,0,0,0.0,1.4914116,Kenya,Manufacturing,Textiles and Garments,Nairobi,Medium,Limited Partnership
2.0,35.0,17.989897843244528,2018,0.0,1.0,100.0,0.0,0.0,0.513997081235558,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,58,50,5,2,58,1,2,2.0,1.4914116,Kenya,Manufacturing,Textiles and Garments,Nairobi,Medium,Sole Proprietorship
2.0,50.0,18.5159909328476,2018,1.0,0.0,50.0,50.0,0.0,0.370319818656952,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,3,2,40,0,0,0.0,1.9100081,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Private Limited
3.0,60.0,17.6867115897055,2018,0.0,1.0,60.0,0.0,40.0,0.2947785264950917,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,3,2,35,1,2,3.0,1.5349507,Kenya,Manufacturing,Other Manufacturing,Nairobi,Large,Private Limited
3.0,1700.0,18.762851008790488,2018,1.0,1.0,50.0,50.0,0.0,0.011036971181641464,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,58,50,5,2,51,0,1,1.0,2.273192,Kenya,Manufacturing,Textiles and Garments,Nairobi,Large,Sole Proprietorship
1.0,136.0,21.12873094572124,2018,1.0,1.0,9.0,60.0,31.0,0.15535831577736206,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,45,50,0,2,57,0,1,1.0,15.8974495,Kenya,Manufacturing,Other Services,Nairobi,Small,Limited Partnership
3.0,600.0,18.244888950474625,2018,0.0,1.0,90.0,0.0,0.0,0.03040814825079104,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,58,50,0,2,50,0,1,1.0,2.273192,Kenya,Manufacturing,Textiles and Garments,Nairobi,Large,Limited Partnership
1.0,4.0,16.118095750958314,2018,0.0,1.0,100.0,0.0,0.0,4.029523937739579,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,50,0,2,56,1,2,3.0,1.0294775,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Small,Limited Partnership
3.0,24.0,16.300417291085605,2018,1.0,1.0,100.0,0.0,0.0,0.6791840537952335,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,2,2,51,0,0,0.0,1.2941308,Kenya,Manufacturing,Other Manufacturing,Nairobi,Large,Partnership
1.0,25.0,18.15931599280497,2018,0.0,1.0,22.0,0.0,78.0,0.7263726397121988,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,50,0,2,40,0,1,1.0,1.2941308,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Small,Limited Partnership
1.0,23.0,19.253589871235295,2018,0.0,1.0,0.0,10.0,70.0,0.8371126030971867,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,55,50,3,2,56,0,1,1.0,142.96245,Kenya,Retail services,Retail,Nairobi,Small,Private Limited
2.0,21.0,18.826145858727198,2018,1.0,1.0,40.0,40.0,20.0,0.8964831361298666,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,0,2,40,0,0,0.0,2.3654742,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Limited Partnership
1.0,8.0,17.72753358339242,2018,0.0,1.0,70.0,10.0,20.0,2.2159416979240527,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,55,51,0,2,57,0,1,1.0,1.9471613,Kenya,Retail services,Retail,Nakuru,Small,Limited Partnership
2.0,16.0,15.573368647930426,2018,0.0,0.0,2.0,70.0,28.0,0.9733355404956516,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,28,50,3,2,41,0,0,0.0,20.328312,Kenya,Manufacturing,Food,Nairobi,Medium,Private Limited
3.0,150.0,22.227343233944907,2018,1.0,1.0,90.0,10.0,0.0,0.1481822882262994,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,0,2,44,0,0,0.0,2.1074896,Kenya,Manufacturing,Other Manufacturing,Nairobi,Large,Limited Partnership
2.0,30.0,18.244888950474625,2018,0.0,1.0,70.0,0.0,0.0,0.6081629650158208,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,5,2,50,0,1,1.0,2.8298388,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Sole Proprietorship
2.0,50.0,18.36938746009113,2018,0.0,1.0,80.0,10.0,10.0,0.3673877492018226,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,3,2,40,0,1,1.0,2.8298388,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Private Limited
2.0,20.0,17.665658180950928,2018,1.0,1.0,0.0,0.0,100.0,0.8832829090475464,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,50,0,2,58,0,1,1.0,1.9481605,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Medium,Limited Partnership
3.0,200.0,20.21244021484709,2018,1.0,1.0,100.0,0.0,0.0,0.10106220107423544,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,50,2,2,57,0,0,0.0,1.3384192,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Large,Partnership
2.0,27.0,17.399029524198163,2018,0.0,1.0,100.0,0.0,0.0,0.6444085008962283,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,50,0,2,35,0,1,1.0,1.9481605,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Medium,Limited Partnership
2.0,106.0,20.482467351665747,2018,0.0,1.0,36.0,21.0,43.0,0.19323082407231837,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,50,3,2,37,0,1,1.0,1.9481605,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Medium,Private Limited
2.0,18.0,14.508658238524095,2018,0.0,1.0,100.0,0.0,0.0,0.8060365688068942,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,50,5,2,40,0,1,1.0,2.4859989,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Medium,Sole Proprietorship
3.0,270.0,20.47480447892996,2018,1.0,1.0,30.0,40.0,20.0,0.07583260918122207,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,50,0,2,51,0,0,0.0,1.7079233,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Large,Limited Partnership
1.0,30.0,18.826145858727198,2018,1.0,1.0,100.0,0.0,0.0,0.6275381952909066,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,58,50,2,2,59,0,0,0.0,1.6034768,Kenya,Manufacturing,Textiles and Garments,Nairobi,Small,Partnership
2.0,80.0,20.030118658386467,2018,0.0,1.0,100.0,0.0,0.0,0.25037648322983086,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,44,50,0,2,56,0,1,1.0,2.3654742,Kenya,Retail services,Other Manufacturing,Nairobi,Medium,Limited Partnership
2.0,31.0,17.370858648025116,2018,1.0,0.0,40.0,60.0,0.0,0.5603502789685522,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,0,2,50,0,0,0.0,4.2509637,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Limited Partnership
2.0,60.0,17.216707972959764,2018,0.0,1.0,100.0,0.0,0.0,0.2869451328826627,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,45,50,4,2,57,0,1,1.0,45.481544,Kenya,Retail services,Other Services,Nairobi,Medium,Public Company
2.0,46.0,18.244888950474625,2018,0.0,1.0,70.0,0.0,0.0,0.39662802066249186,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,5,2,35,0,1,1.0,9.138632,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Sole Proprietorship
2.0,39.0,18.020203192280615,2018,1.0,1.0,100.0,0.0,0.0,0.46205649210975935,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,3,2,57,0,1,1.0,2.3654742,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Private Limited
2.0,18.0,18.197537205138154,2018,0.0,1.0,55.0,0.0,45.0,1.0109742891743418,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,44,50,3,2,50,1,2,3.0,9.138632,Kenya,Retail services,Other Manufacturing,Nairobi,Medium,Private Limited
2.0,35.0,20.435583765827964,2018,1.0,1.0,70.0,5.0,15.0,0.583873821880799,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,5,2,57,0,0,0.0,9.138632,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Sole Proprietorship
1.0,24.0,14.731801689838349,2018,0.0,1.0,100.0,0.0,0.0,0.6138250704099312,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,0,2,44,1,2,2.0,6.483381,Kenya,Manufacturing,Other Manufacturing,Nairobi,Small,Limited Partnership
1.0,8.0,17.50439003707821,2018,0.0,1.0,100.0,0.0,0.0,2.188048754634776,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,5,2,40,1,2,2.0,6.483381,Kenya,Manufacturing,Other Manufacturing,Nairobi,Small,Sole Proprietorship
3.0,50.0,18.244888950474625,2018,1.0,1.0,0.0,100.0,0.0,0.3648977790094925,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,0,2,35,0,0,0.0,7.344131,Kenya,Manufacturing,Other Manufacturing,Nairobi,Large,Limited Partnership
2.0,34.0,18.197537205138154,2018,0.0,0.0,0.0,0.0,100.0,0.5352216825040633,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,2,2,56,0,0,0.0,9.138632,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Partnership
2.0,150.0,20.500122286882203,2018,1.0,1.0,80.0,10.0,10.0,0.13666748191254802,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,3,2,56,0,1,1.0,9.138632,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Private Limited
2.0,52.0,18.826145858727198,2018,1.0,1.0,20.0,70.0,10.0,0.3620412665139846,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,5,2,35,0,0,0.0,9.138632,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Sole Proprietorship
3.0,130.0,19.20913810886209,2018,0.0,1.0,0.0,40.0,60.0,0.14776260083740067,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,0,2,35,0,1,1.0,7.344131,Kenya,Manufacturing,Other Manufacturing,Nairobi,Large,Limited Partnership
2.0,50.0,17.216707972959764,2018,1.0,1.0,70.0,0.0,0.0,0.34433415945919527,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,44,50,3,2,42,0,0,0.0,9.138632,Kenya,Retail services,Other Manufacturing,Nairobi,Medium,Private Limited
1.0,11.0,16.213405921671733,2018,0.0,1.0,100.0,0.0,0.0,1.4739459928792484,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,0,2,40,0,1,1.0,6.483381,Kenya,Manufacturing,Other Manufacturing,Nairobi,Small,Limited Partnership
2.0,17.0,18.244888950474625,2018,0.0,1.0,100.0,0.0,0.0,1.073228761792625,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,3,2,56,0,1,1.0,9.138632,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Private Limited
2.0,34.0,17.72753358339242,2018,1.0,1.0,100.0,0.0,0.0,0.5213980465703654,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,58,50,0,2,40,0,0,0.0,7.135813,Kenya,Manufacturing,Textiles and Garments,Nairobi,Medium,Limited Partnership
2.0,70.0,18.197537205138154,2018,0.0,0.0,20.0,20.0,30.0,0.25996481721625936,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,50,3,2,57,0,1,1.0,6.0907407,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Private Limited
3.0,240.0,18.24632736871235,2018,0.0,1.0,70.0,20.0,0.0,0.07602636403630146,0.0,0.0,0.0,2.9444389791664403,8.83331693749932,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,50,5,2,40,0,1,1.0,1.7079233,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Large,Sole Proprietorship
1.0,45.0,16.52356082573315,2018,0.0,1.0,0.0,15.0,85.0,0.36719024057184774,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,28,50,5,2,35,0,1,1.0,35.208733,Kenya,Retail services,Food,Nairobi,Small,Sole Proprietorship
2.0,60.0,17.216707972959764,2018,0.0,1.0,0.0,20.0,80.0,0.2869451328826627,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,55,50,0,2,57,0,1,1.0,2.91457,Kenya,Retail services,Retail,Nairobi,Medium,Limited Partnership
2.0,10.0,17.216707972959764,2018,1.0,0.0,100.0,0.0,0.0,1.7216707972959764,0.0,0.0,0.0,2.9444389791664403,5.8888779583328805,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,55,50,0,2,40,0,0,0.0,12.876635,Kenya,Retail services,Retail,Nairobi,Medium,Limited Partnership
1.0,4.0,16.642824239064897,2018,1.0,1.0,10.0,0.0,90.0,4.160706059766224,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,55,50,3,2,57,0,0,0.0,60.357327,Kenya,Retail services,Retail,Nairobi,Small,Private Limited
1.0,86.0,17.399029524198163,2018,0.0,0.0,100.0,0.0,0.0,0.2023142967930019,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,55,50,0,2,44,0,0,0.0,60.357327,Kenya,Retail services,Retail,Nairobi,Small,Limited Partnership
1.0,3.0,18.379858759848776,2018,1.0,1.0,20.0,60.0,10.0,6.1266195866162585,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,55,50,5,2,35,0,1,1.0,60.357327,Kenya,Retail services,Retail,Nairobi,Small,Sole Proprietorship
1.0,15.0,15.714329249231158,2018,0.0,1.0,100.0,0.0,0.0,1.0476219499487438,0.0,0.0,0.0,2.9444389791664403,2.9444389791664403,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,55,50,2,2,57,0,1,1.0,10.781199,Kenya,Other services,Retail,Nairobi,Small,Partnership
