idstd,id,a4a,a6a,a2,a1c,a0,a3a,a6c,a7,panel,a1a,a14d,a14m,a14y,a14h,a14min,a20y,a20m,a20d,a1,a12,a7a,a7b,a11,a7c,a9,b1,b1x,b3a,b2a,b2b,b2c,b2d,b4,b4a,b5,b6,b6b,b7,b7a,b8,b8x,c3,c4,c5,c31,c6,c7,c8a,c8b,c9a,c9b,c10,c11,c43,c44,c12,c13,c14,c33,c45,c152,c162,c172,c22b,c36,c37,c39,c42,d1a1a,d1a3,d2,d2x,n3,n3x,f1,d3a,d3b,d3c,d31x,d42,d43a,d43b,d4a,d4b,d342,d352,d8,d12a,d12b,d13,d38x,d44,d45a,d45b,d14a,d14b,d412,o1,o2,o3a2,o3b2,j31,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,e1,e2b,e312,e32,e33,e6,e11,h1,h2,h32x,h5,h62x,h8,h9,d1a6a,d1a6b,d1a6c,d1a6cx,g5a,g5b,g5bx,g2,g3,g4,g34,ge3,ge3a,ge7,ge8d,k3a,k3i,k3j,k3bc,k3e,k3f,k3dgh,k4,n5a,n5b,k5a,k5a1,k5i,k5i1,k5j,k5j1,k5bc,k5bc1,k5e,k5e1,k5f,k5f1,k5dgh,k5dgh1,k6,k82b,k82a,k9,k10,k11,k13,k14a,k14b,k14c,k14d,k14e,k15a,k15d,k162a,k162b,k17,k20a1,k32,k21,k33,k342,k342x,k35,k36,k38,k392,k392x,k40,j2,j3,j4,j5,j32,j33,j35,j36,j37,j38,j39,j40,j6a,j41,j42,j43,j7a,j7b,j10,j11,j12,j13,j14,j15,k30,g30a,j30c,j30f,h30,i30,d30b,c30a,l30b,l30a,j30e,e30,j30b,j30a,d30a,k30_finance_pos,g30_land_pos,j30_permit_pos,j30_corruption_pos,j30_courts_pos,j30_crime_pos,d30_trade_pos,c30_electricity_pos,l30_workforce_pos,l30_labor_pos,j30_instability_pos,e30_informal_pos,j30_taxadmin_pos,j30_taxrate_pos,d30_transport_pos,m1a,m1a_finance_pos,m1a_land_pos,m1a_permit_pos,m1a_corruption_pos,m1a_courts_pos,m1a_crime_pos,m1a_trade_pos,m1a_electricity_pos,m1a_workforce_pos,m1a_labor_pos,m1a_instability_pos,m1a_informal_pos,m1a_taxadmin_pos,m1a_taxrate_pos,m1a_transport_pos,l1,l2,l9b,l9b1,l3a,l3b,l5a,l5b,l5,l4a1,l4a2,l4b,l10,l11a1,l11a,l11b1,l11b,l12a1,l12a,l34,l35,l36,l1a,l6,l6a,l8,l37,l38a,l38b,l40,l41,l30d,l30c,c32,c32b,c34,c34b,c34bx,c34c,n2a,n2a2,n2e,n2i,n7a,n11,a15d,a15m,a15y,a15h,a15min,a16,a17,a18,a19h,a19m,a13,a1d,a3b,a3c,a3,d1a2_v4,stratificationregioncode,stratificationsizecode,stratificationsectorcode,stratificationpanelcode,wstrict,wmedian,wweak,strata
1595780,11052,4,2,4,1,3,4,16,2,0,3,22,9,2025,15,0,2025,7,7,17,28,,,,,,3,,1,100,0,0,0,2,,2013,5,2013,12,2,2,,2,,,,1,21.0,1.0,30.0,5.0,,2,,2,,2,,,,1,1,26.0,24.0,2,2,,2,4,4,100,4080000.0,Four Million Eighty Thousand,-7.0,,,100,0,0,,,,,,,,,,80,20,2.0,,,,,,,,1,1.0,3,3,3,,,,,,,,,,,,1,-4.0,3.0,1,1,2,2,2,,,2,,2,,,,,,,,,1,-6.0,2.0,2,2,,2,2,50,0,0,50,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,1,2,,3.0,45.0,2,98,3.0,,0.0,0.0,98,3.0,,-5.0,3,2,,,,,48,3,1,2,,3.0,2,,2,,0.0,,2,,,1,1.0,2.0,1,1,3,0,0,0,0,2,0,4,4,0,1,3,4,11,12,3,14,6,8,15,13,10,5,7,1,9,4,2,11,11,12,3,14,6,8,15,13,10,5,7,1,9,4,2,16,-7,90.0,,,,,,3.0,4,10,2,2,,,,,,,2,,,0,0,,,2,,,2,,2,1,-9,3000.0,-9,,,1250,636000,0.0,,,,35,22,9,2025,16,3,1,1,1,,,3,1,2,2,2,4100,4,2,4,0,10.758415,12.391806,31.249584,128
1595781,11474,1,2,5,1,1,5,25,2,0,1,6,9,2025,12,25,2025,7,7,17,4,,,,,,3,,2,100,0,0,0,1,100.0,2021,15,2021,7,2,2,,2,,,,1,10.0,3.0,30.0,7.0,,1,20.0,2,,2,,,,1,2,,,2,2,,-7,4,1,65,36450000.0,thirty six million four hundred fifty thousand,37680000.0,thirty seven million six hundred eighty thousand,88.0,80,20,0,,,,,,,,,2025.0,60,40,2.0,,,,,,,,1,1.0,4,3,2,2.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,2,3.0,2.0,1,1,2,2,2,,,2,,2,,,,,,,,,1,30.0,1.0,4,2,,2,2,10,0,0,70,0,20,0,1,2158000.0,500000.0,0.0,,0.0,,0.0,,100.0,,0.0,,0.0,,0.0,,1,2,1,2.0,2024.0,10000000.0,1.0,1.0,2.0,2.0,1.0,2.0,50000000.0,2,2,2,7.0,,,1,80,3.0,,0.0,0.0,90,3.0,,-5.0,3,1,4.0,1.0,2.0,,50,1,1,2,,3.0,1,3.0,1,45.0,5.0,,2,,,2,,,3,1,0,1,0,1,0,1,0,0,1,0,0,0,0,11,2,14,3,15,9,1,13,8,12,7,5,4,10,6,1,11,2,14,3,15,9,1,13,8,12,7,5,4,10,6,10,10,10.0,,6.0,4.0,2.0,2.0,,6,0,0,2,,,,,,,1,0.0,5.0,5,10,5.0,2.0,2,,,2,,0,0,650,2500.0,27000,5.0,,10000,2630700,260700.0,27650000.0,,6400000.0,15,6,9,2025,14,28,1,1,1,,,2,1,2,2,4,1079,5,2,1,0,4.603066,4.625413,10.606657,154
1595782,11635,6,2,5,1,3,5,34,2,0,1,24,6,2025,11,4,2024,7,7,17,29,,,,,,3,,1,100,0,0,0,2,,2023,34,2023,17,2,2,,2,,,,2,,,,,,1,30.0,2,,1,7.0,2.0,50000.0,2,1,20.0,4.0,2,2,,2,3,52,100,300000.0,Three hundred thousand,-7.0,,,100,0,0,,,,,,,,,,100,0,,,,,,,,,2,,3,3,3,3.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,,1.0,-7.0,1,-4.0,3.0,1,2,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,1,1,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,6.0,,,1,60,4.0,Mobile money,0.0,0.0,50,4.0,Mobile money,0.0,3,1,1.0,2.0,1.0,1.0,16,1,1,2,,4.0,2,,2,,0.0,,2,,,2,,,0,0,1,0,0,0,2,1,1,2,0,2,2,4,1,12,14,10,11,3,13,8,15,7,5,9,1,2,4,6,14,12,14,10,11,3,13,8,15,7,5,9,1,2,4,6,34,-7,60.0,,,,,,13.0,6,20,8,2,,,,,,,2,,,0,2,2.0,1.0,2,,,1,1.0,0,0,-9,5000.0,-9,,,3000,80000,10000.0,,,,25,24,6,2025,12,16,2,2,2,1.0,15.0,2,1,2,2,3,5610,5,2,6,0,13.596339,14.171221,28.584633,161
1595783,12260,1,2,5,1,2,1,6,2,0,1,3,9,2025,10,22,2025,7,7,17,17,,,,,,3,,1,100,0,0,0,2,,2009,2,2009,15,2,2,,2,,,,1,5.0,2.0,30.0,0.0,,2,,2,,2,,,,1,1,6.0,6.0,2,2,,1,4,2,80,7000000.0,Seven million,6500000.0,Six million five hundred thousand,,100,0,0,,,,,,,,,,50,50,2.0,,,,,,,,2,,3,4,3,,,,,,,,,,,,1,-4.0,3.0,1,2,2,2,2,,,2,,2,,,,,,25.0,3.0,,2,,,4,2,,2,2,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,1.0,,,1,15,3.0,,0.0,0.0,25,3.0,,-9.0,0,1,1.0,2.0,1.0,-6.0,40,3,3,-6,,,2,,2,,0.0,,2,,,2,,,0,0,0,0,0,2,0,1,0,0,2,1,0,0,2,2,1,3,12,13,11,6,8,14,15,9,10,4,5,7,6,2,1,3,12,13,11,6,8,14,15,9,10,4,5,7,6,6,50.0,,,,,,3.0,3,2,1,2,,,,,,,2,,,0,0,,,2,,,2,,0,0,-9,1000.0,-9,,,500,500000,75000.0,,2000000.0,,15,3,9,2025,11,25,2,2,1,,,2,1,1,1,2,4721,5,2,1,0,4.603066,4.625413,10.606657,154
1595784,13064,1,2,5,1,1,5,14,2,0,1,9,9,2025,11,23,2025,7,7,17,40,,,,,,3,,1,100,0,0,0,2,,2016,4,2016,10,2,2,,2,,,,1,6.0,4.0,5.0,4.0,,1,15.0,2,,2,,,,2,1,4.0,3.0,2,2,,1,4,1,60,10000000.0,Ten million,9500000.0,Nine million five hundred thousand,75.0,100,0,0,,,,,,,,,,90,10,2.0,,,,,,,,2,,3,3,3,,,,,,,,,,,,1,10.0,2.0,3,2,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,1.0,,,2,25,3.0,,0.0,0.0,50,3.0,,-9.0,0,1,1.0,2.0,1.0,-5.0,50,3,3,-6,,,2,,2,,0.0,,2,,,2,,,1,0,0,0,0,2,0,3,0,0,3,0,1,1,2,14,13,8,11,5,15,9,7,3,2,12,1,10,6,4,8,14,13,8,11,5,15,9,7,3,2,12,1,10,6,4,14,14,20.0,,10.0,4.0,2.0,1.0,,6,2,2,2,,,,,,,2,,,0,0,,,2,,,2,,0,0,-9,10000.0,-9,,,1000,1000000,200000.0,3500000.0,,12000000.0,20,10,9,2025,14,6,2,2,1,,,2,1,2,2,3,1061,5,2,1,0,4.603066,4.625413,10.606657,154
1595785,13105,4,2,1,1,3,1,35,2,0,1,1,9,2025,14,34,2025,7,7,17,27,,,,,,3,,1,100,0,0,0,1,100.0,2010,15,2010,15,1,2,,2,,,,1,3.0,3.0,30.0,0.0,,2,,2,,2,,,,2,2,,,2,2,,1,4,4,80,10000000.0,Ten million,31550000.0,Thirty One million five hundred fifty thousand,,100,0,0,,,,,,,,,,80,20,2.0,,,,,,,,2,,3,4,3,2.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,,1.0,1.0,2,-4.0,3.0,1,1,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,4.0,,,1,70,3.0,,0.0,-5.0,60,3.0,,-5.0,0,2,,,,,36,2,2,2,,2.0,1,4.0,1,60.0,0.0,,2,,,1,1.0,2.0,2,2,1,1,0,0,1,2,1,0,3,2,2,1,2,12,7,1,2,15,13,3,6,14,11,9,10,4,5,8,11,12,7,1,2,15,13,3,6,14,11,9,10,4,5,8,25,20,80.0,,,,,,5.0,10,10,5,2,,,,,,,2,,,0,0,,,2,,,2,,1,1,-9,5000.0,-9,,,2600,1500000,150000.0,,,,35,1,9,2025,16,6,1,1,1,,,4,1,1,1,2,4100,1,2,4,0,25.816843,30.93773,83.867065,19
1595786,13117,1,1,5,1,3,5,29,2,0,1,27,6,2025,8,40,2024,7,7,17,6,,,,,,2,,1,100,0,0,0,2,,2018,3,2018,25,2,2,,2,,,,1,25.0,4.0,1.0,20.0,,2,,2,,2,,,,-6,2,,,2,2,,-7,3,3,80,-9.0,,-9.0,,,100,0,0,,,,,,,,,,100,0,,,,,,,,,1,2.0,2,2,2,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1,-4.0,3.0,1,2,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,1,1,100,0,0,0,0,0,0,1,0.0,2000000.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1,2,2,,,,,,,,,,,2,2,2,2.0,,,1,50,4.0,Mobile money,0.0,0.0,50,4.0,Mobile money,0.0,0,1,2.0,2.0,1.0,1.0,20,1,1,2,,-7.0,1,1.0,2,,0.0,,2,,,2,,,4,3,2,2,0,2,0,4,2,1,1,2,2,0,3,4,1,15,8,2,9,11,5,13,12,3,6,14,10,7,1,4,1,15,8,2,9,11,5,13,12,3,6,14,10,7,30,11,20.0,,,,,,4.0,7,21,2,2,,,,,,,2,,,0,5,0.0,1.0,2,,,2,,2,2,-9,15000.0,-9,,,0,-9,,,,,15,27,6,2025,10,1,2,2,1,,,2,1,2,2,4,4620,5,1,1,0,21.985792,22.820541,47.405853,144
1595787,13196,1,2,6,1,1,6,30,2,0,1,25,7,2025,10,0,2024,7,7,17,1,,,,,,3,,1,100,0,0,0,1,100.0,2023,25,2023,2,1,2,,1,30.0,2.0,40000.0,1,5.0,0.0,45.0,2.0,,1,40.0,2,,1,40.0,2.0,20000.0,2,1,10.0,8.0,2,2,,-7,-7,1,100,65287399.0,Sixty five million two hundred eighty seven thousand three hundred ninety nine,-7.0,,70.0,100,0,0,,,,,,,,,,20,80,1.0,Russian Federation,1.0,7.0,0.0,12.0,0.0,13.0,2,,3,4,2,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,,1.0,3.0,1,-4.0,3.0,3,2,2,2,2,,,2,,2,,,,,,,,,1,15.0,2.0,-7,2,,2,2,100,0,0,0,0,0,0,1,0.0,100000.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1,2,2,,,,,,,,,,,1,2,2,4.0,,,1,80,3.0,,0.0,0.0,90,3.0,,-5.0,0,1,7.0,2.0,1.0,9.0,33,1,1,-6,,,2,,2,,0.0,,2,,,1,21.0,1.0,4,2,3,4,0,3,3,3,0,0,3,0,3,4,3,5,3,14,9,2,8,1,6,12,11,13,7,15,10,4,14,5,3,14,9,2,8,1,6,12,11,13,7,15,10,4,30,-7,60.0,,18.0,12.0,1.0,3.0,,3,9,6,1,6.0,,5.0,,3.0,,2,,,0,0,,,2,,,1,1.0,0,0,-9,108000.0,-9,,,28000,3874562,384062.0,45557289.0,,460000000.0,48,25,7,2025,11,2,1,1,1,,,1,1,2,2,2,1061,6,2,1,0,1.2837924,1.3434733,3.1883905,184
1595788,13215,1,2,6,1,1,6,15,2,0,1,18,6,2025,11,47,2024,7,7,17,25,,,,,,2,,2,100,0,0,0,2,,2021,10,2022,3,2,2,,2,,,,1,7.0,1.0,1.0,20.0,,2,,2,,2,,,,-7,2,,,2,2,,2,4,1,75,3000000.0,Three Million,14000000.0,Fourteen Million,20.0,100,0,0,,,,,,,,,,100,0,,,,,,,,,1,1.0,3,3,3,,,,,,,,,,,,1,10.0,3.0,1,1,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,1,1,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,7.0,,,1,90,3.0,,2.0,-5.0,90,3.0,,-5.0,100,1,12.0,2.0,1.0,4.0,200,2,1,1,-5.0,,2,,2,,0.0,,2,,,1,2.0,2.0,2,0,0,0,0,0,0,2,0,0,0,3,0,0,0,7,8,6,4,11,3,12,1,15,13,5,14,10,2,9,12,7,8,6,4,11,3,12,1,15,13,5,14,10,2,9,15,10,5.0,,6.0,9.0,2.0,0.0,,2,2,2,1,6.0,,0.0,,2.0,,1,4.0,4.0,1,3,1.0,4.0,2,,,1,1.0,0,0,2000,90000.0,60000,5.0,,20000,1500000,300000.0,144000.0,,50000000.0,40,18,6,2025,13,28,2,4,1,,,1,1,2,2,3,1061,6,2,1,0,1.2837924,1.3434733,3.1883905,184
1595789,13225,1,3,3,1,1,2,35,2,0,1,13,6,2025,10,17,2024,7,7,17,16,,,,,,2,,1,100,0,0,0,1,60.0,2022,7,2022,10,2,2,,2,,,,1,4.0,2.0,30.0,5.0,,1,20.0,2,,2,,,,1,1,5.0,5.0,1,2,,1,4,1,100,20000000.0,Twenty million,17000000.0,Seventeen million,60.0,0,0,100,United States of America,1.0,0.0,3.0,0.0,3.0,15.0,2.0,2023.0,90,10,2.0,,,,,,,,2,,3,3,2,-7.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,,1.0,-7.0,3,,,1,2,2,1,2,,,2,,2,,,,,,,,,1,45.0,2.0,3,2,,2,2,100,0,0,0,0,0,0,1,5000000.0,10000000.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1,2,2,,,,,,,,,,,2,2,2,2.0,,,1,80,3.0,,5.0,0.0,80,3.0,,5.0,0,1,1.0,2.0,1.0,8.0,80,2,2,2,,1.0,2,,2,,0.0,,2,,,2,,,2,0,0,1,0,1,0,2,1,0,3,2,1,0,2,11,14,13,12,3,1,5,15,10,7,8,9,4,6,2,11,11,14,13,12,3,1,5,15,10,7,8,9,4,6,2,35,30,50.0,,26.0,9.0,26.0,4.0,,20,4,2,2,,,,,,,2,,,0,0,,,2,,,2,,0,0,500,50000.0,500,1.0,,30000,5000000,1000000.0,5000000.0,,50000000.0,12,13,6,2025,11,11,2,4,1,,,3,1,2,2,3,1071,3,3,1,0,1.4629931,1.7613165,5.149571,99
1595790,13578,2,3,6,1,1,6,78,2,0,1,30,7,2025,16,12,2024,7,7,17,1,,,,,,2,,1,100,0,0,0,2,,2015,25,2015,10,2,2,,2,,,,1,10.0,4.0,0.0,7.0,,2,,2,,2,,,,2,1,6.0,9.0,2,2,,2,-7,1,85,69000000.0,Sixty nine million,62574000.0,Sixty two million five hundred seventy four thousand,80.0,15,5,80,United States of America,1.0,15.0,0.0,20.0,0.0,20.0,2.0,2021.0,25,75,1.0,China,1.0,15.0,0.0,20.0,0.0,25.0,2,,1,1,4,2.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,,2.0,1.0,3,,,1,2,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,100,0,0,0,0,0,0,1,500000.0,0.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1,2,2,,,,,,,,,,,-9,2,2,3.0,,,1,98,3.0,,0.0,0.0,90,3.0,,-5.0,8,1,6.0,1.0,1.0,10.0,44,1,1,-6,,,2,,2,,0.0,,2,,,2,,,4,3,3,4,-7,3,4,3,2,0,4,0,3,3,1,5,2,6,11,4,8,12,13,9,1,14,15,3,10,7,7,5,2,6,11,4,8,12,13,9,1,14,15,3,10,7,78,69,55.0,,57.0,21.0,39.0,11.0,,11,21,25,1,25.0,,13.0,,16.0,,1,24.0,0.0,0,0,,,1,0.0,21.0,2,,0,0,-9,35000.0,-9,,,12000,6720000,610000.0,37000000.0,,60000000.0,40,30,7,2025,17,25,1,2,1,,,1,1,2,2,3,1410,6,3,2,0,1.0,1.0,1.3656536,196
1595791,13681,7,3,4,1,3,4,14,2,0,3,31,7,2025,11,56,2024,7,7,17,28,,,,,,3,,1,100,0,0,0,2,,1999,5,1999,26,2,2,,2,,,,1,25.0,1.0,30.0,0.0,,2,,2,,2,,,,-6,1,27.0,24.0,2,2,,2,4,62,100,7800000.0,Seven million eight hundred thousand,-7.0,,,100,0,0,,,,,,,,,,100,0,,,,,,,,,2,,2,4,2,,,,,,,,,,,,1,-4.0,3.0,2,1,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,80,0,0,0,0,0,20,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,6.0,,,2,80,3.0,,0.0,0.0,75,3.0,,-5.0,0,2,,,,,32,3,1,2,,3.0,2,,2,,0.0,,2,,,1,1.0,2.0,4,0,1,1,0,4,1,0,0,0,4,0,1,2,4,8,9,7,14,4,12,15,3,11,10,6,13,5,1,2,11,8,9,7,14,4,12,15,3,11,10,6,13,5,1,2,14,-7,80.0,,,,,,6.0,10,2,2,2,,,,,,,2,,,0,0,,,2,,,2,,1,0,-9,2800.0,-9,,,1520,624000,0.0,,,,30,31,7,2025,12,54,1,1,1,,,3,1,2,2,3,4923,4,3,7,0,10.6772,12.86265,28.867031,142
1595792,13875,5,1,3,1,1,3,7,2,0,1,26,8,2025,15,43,2025,7,7,17,40,,,,,,2,,1,100,0,0,0,2,,2015,2,2015,10,2,2,,2,,,,1,10.0,3.0,30.0,3.0,,2,,2,,2,,,,1,1,10.0,6.0,2,2,,1,4,1,60,4000000.0,Four million,3750000.0,Three million seven hundred fifty thousand,70.0,100,0,0,,,,,,,,,,75,25,2.0,,,,,,,,2,,3,4,4,,,,,,,,,,,,1,-4.0,3.0,3,2,2,2,2,,,2,,2,,,,,,,,,2,,,4,2,,2,2,50,0,0,25,25,0,0,2,,,,,,,,,,,,,,,,,1,1,1,2.0,2025.0,-8.0,1.0,2.0,1.0,2.0,1.0,2.0,-9.0,2,1,1,,1.0,60.0,1,25,3.0,,0.0,0.0,25,3.0,,-9.0,0,1,2.0,2.0,1.0,-5.0,80,3,3,-6,,,2,,2,,0.0,,2,,,2,,,3,0,0,0,0,3,0,3,2,0,4,0,1,2,3,9,11,2,1,12,6,14,7,8,4,13,10,5,15,3,11,9,11,2,1,12,6,14,7,8,4,13,10,5,15,3,7,7,50.0,,5.0,2.0,1.0,1.0,,4,1,0,2,,,,,,,2,,,0,0,,,2,,,1,1.0,0,2,-9,1500.0,-9,,,500,600000,90000.0,1000000.0,,7000000.0,20,26,8,2025,16,51,2,4,1,,,3,1,2,2,4,1410,3,1,5,0,72.11671,120.436356,338.08145,82
1595793,13961,2,2,4,1,1,4,7,2,0,3,26,6,2025,14,24,2024,7,7,17,28,,,,,,3,,1,100,0,0,0,2,,2008,4,2008,17,2,2,,2,,,,1,15.0,1.0,0.0,10.0,,1,40.0,2,,2,,,,-6,1,14.0,24.0,2,2,,1,4,1,100,4200000.0,Four Million Two Hundred Thousand,1800000.0,One Million Eight Hundred Thousand,30.0,100,0,0,,,,,,,,,,0,100,2.0,,,,,,,,2,,3,4,1,,,,,,,,,,,,1,-4.0,3.0,3,2,2,2,2,,,2,,2,,,,,,,,,1,-5.0,2.0,3,2,,2,2,100,0,0,0,0,0,0,1,2500000.0,0.0,100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1,2,2,,,,,,,,,,,2,2,2,3.0,,,2,10,3.0,,0.0,0.0,80,3.0,,-5.0,0,2,,,,,36,3,1,2,,3.0,2,,2,,0.0,,2,,,1,1.0,2.0,3,4,0,0,0,4,0,4,0,2,4,0,3,4,4,2,1,6,15,11,12,13,7,3,14,4,10,5,9,8,2,2,1,6,15,11,12,13,7,3,14,4,10,5,9,8,7,4,100.0,,4.0,3.0,0.0,2.0,,2,2,0,2,,,,,,,2,,,0,0,,,2,,,2,,0,1,-9,700.0,-9,,,200,840000,0.0,2760000.0,,3000000.0,35,26,6,2025,15,22,1,1,1,,,3,1,2,2,2,1392,4,2,2,0,1.0,1.0,1.633158,125
1595794,13972,5,1,3,1,1,3,5,2,0,1,14,8,2025,15,52,2025,7,7,17,3,,,,,,3,,1,100,0,0,0,2,,2017,4,2017,10,2,2,,2,,,,1,7.0,2.0,30.0,5.0,,2,,2,,2,,,,2,1,7.0,6.0,2,2,,1,4,1,75,750000.0,Seven hundred fifty thousand,700000.0,Seven hundred thousand,70.0,100,0,0,,,,,,,,,,80,20,2.0,,,,,,,,2,,3,4,3,,,,,,,,,,,,1,-4.0,3.0,1,2,2,2,2,,,2,,2,,,,,,,,,2,,,4,2,,2,2,75,0,0,25,0,0,0,2,,,,,,,,,,,,,,,,,1,1,1,2.0,2025.0,100000.0,1.0,2.0,1.0,2.0,2.0,2.0,-9.0,2,1,1,,1.0,60.0,2,15,3.0,,0.0,0.0,10,3.0,,-9.0,0,2,,,,,40,3,3,2,,-7.0,2,,2,,0.0,,2,,,2,,,3,0,0,0,0,3,0,2,2,0,4,3,0,2,2,6,13,5,11,9,3,10,12,7,14,15,4,1,8,2,11,6,13,5,11,9,3,10,12,7,14,15,4,1,8,2,5,5,50.0,,3.0,2.0,1.0,1.0,,2,1,0,2,,,,,,,2,,,0,0,,,2,,,2,,0,0,-9,1500.0,-9,,,600,250000,40000.0,200000.0,,1000000.0,15,14,8,2025,16,53,2,2,1,,,3,1,2,2,4,1410,3,1,5,0,72.11671,120.436356,338.08145,82
1595795,14001,1,3,5,1,3,5,15,2,0,1,8,9,2025,22,51,2025,7,7,17,40,,,,,,3,,2,100,0,0,0,2,,2006,5,2006,20,2,2,,2,,,,1,5.0,1.0,30.0,0.0,,1,10.0,2,,2,,,,2,1,4.0,3.0,2,2,,1,4,52,75,20000000.0,Twenty million,18000000.0,Eighteen million,,100,0,0,,,,,,,,,,100,0,,,,,,,,,2,,3,3,3,,,,,,,,,,,,1,-4.0,3.0,1,1,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,1.0,,,1,50,3.0,,0.0,0.0,50,3.0,,3.0,0,1,1.0,2.0,1.0,-5.0,160,3,3,-6,,,2,,2,,0.0,,2,,,2,,,0,0,0,0,0,2,0,2,0,0,3,0,0,1,2,5,11,15,6,14,2,12,4,1,10,13,9,3,8,7,11,5,11,15,6,14,2,12,4,1,10,13,9,3,8,7,18,18,50.0,,,,,,8.0,10,4,4,2,,,,,,,2,,,0,0,,,2,,,2,,0,0,-9,4000.0,-9,,,2000,2500000,400000.0,,,,20,8,9,2025,23,57,2,2,1,,,2,1,2,2,3,5610,5,3,1,0,1.0,1.0,1.6059935,165
1595796,14134,2,2,1,1,1,1,120,2,0,1,26,6,2025,15,1,2024,7,7,17,11,,,,,,2,,1,100,0,0,0,1,50.0,2019,40,2019,15,1,2,,2,,,,1,5.0,2.0,30.0,2.0,,1,20.0,2,,2,,,,1,1,4.0,6.0,2,2,,1,4,1,75,50000000.0,Fifty million,45000000.0,Forty-five million,65.0,100,0,0,,,,,,,,,,25,75,1.0,China,1.0,3.0,6.0,2.0,3.0,22.0,2,,3,3,3,3.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,,1.0,-7.0,2,-4.0,3.0,1,2,2,2,2,,,2,,2,,,,,,,,,2,,,3,2,,2,2,100,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,2,2,2,1.0,,,1,80,3.0,,4.0,0.0,80,3.0,,3.0,0,1,1.0,2.0,1.0,8.0,160,1,1,1,-5.0,,2,,2,,0.0,,2,,,2,,,0,0,0,0,0,2,0,2,0,0,3,0,3,3,2,12,13,4,2,14,3,5,15,10,11,9,7,1,8,6,14,12,13,4,2,14,3,5,15,10,11,9,7,1,8,6,120,90,80.0,,100.0,20.0,65.0,12.0,,75,15,10,2,,,,,,,2,,,0,0,,,2,,,1,1.0,0,0,400,25000.0,300,1.0,,15000,13000000,2300000.0,10000000.0,,75000000.0,22,26,6,2025,16,1,2,4,1,,,4,1,1,1,2,1312,1,2,2,0,10.137675,11.286375,22.330399,15
