firm_size_num,employees_now,employment_growth_rate,emp_growth_available,log_sales,capacity_util_pct,has_loan_bin,needs_finance_bin,credit_constrained,pct_internal_finance,pct_bank_finance,pct_supplier_finance,is_exporter,manager_female,manager_university,survey_year,mgmt_quality_score,infra_stress_score,obstacle_electricity_score,obstacle_finance_score,obstacle_informality_score,obstacle_workforce_score,obstacle_corruption_score,obstacle_transport_score,obstacle_customs_score,broad_sector_encoded,detailed_sector_encoded,region_encoded,legal_status_clean_encoded,country_encoded,biggest_obstacle_encoded,at_risk,distress_level,distress_signal_count,survey_weight,country,broad_sector,detailed_sector,region,firm_size,legal_status_clean
2.0,30.0,-0.09090909090909091,1,17.665658180950928,100.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,2018,0.0,1.7142857142857142,3.0,1.0,1.0,1.0,3.0,3.0,0.0,7,60,48,3,2,56,0,1,1.0,18.201492,Kenya,Other services,Tourism,Mombasa,Medium,Private Limited
3.0,185.0,-0.14351851851851852,1,17.216707972959764,60.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,2018,3.0,0.8571428571428571,0.0,3.0,0.0,0.0,2.0,0.0,1.0,7,60,48,0,2,40,0,1,1.0,1.0,Kenya,Other services,Tourism,Mombasa,Large,Limited Partnership
2.0,20.0,0.0,1,17.50439003707821,80.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,2.0,1.2857142857142858,1.0,1.0,1.0,2.0,2.0,1.0,1.0,7,60,48,5,2,59,0,1,1.0,1.0,Kenya,Other services,Tourism,Mombasa,Medium,Sole Proprietorship
3.0,129.0,0.5176470588235295,1,19.20913810886209,100.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,2018,2.0,1.2857142857142858,3.0,1.0,2.0,1.0,0.0,1.0,1.0,7,60,48,0,2,56,0,1,1.0,1.0,Kenya,Other services,Tourism,Mombasa,Large,Limited Partnership
3.0,133.0,0.064,1,19.552082858669273,80.0,0.0,1.0,1.0,60.0,40.0,0.0,1.0,0.0,0.0,2018,2.0,1.4285714285714286,2.0,1.0,1.0,1.0,2.0,1.0,2.0,7,60,48,3,2,58,0,1,1.0,1.0,Kenya,Other services,Tourism,Mombasa,Large,Private Limited
2.0,125.0,-0.0234375,1,19.11382792951231,80.0,0.0,1.0,1.0,70.0,30.0,0.0,1.0,1.0,0.0,2018,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,7,60,48,5,2,59,0,1,1.0,1.0,Kenya,Other services,Tourism,Mombasa,Medium,Sole Proprietorship
3.0,150.0,0.0,1,19.92475814295086,100.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,2018,3.0,1.8571428571428572,1.0,1.0,3.0,2.0,2.0,2.0,2.0,7,45,48,0,2,59,0,1,1.0,2.728722,Kenya,Other services,Other Services,Mombasa,Large,Limited Partnership
3.0,290.0,-0.03333333333333333,1,19.806975107572256,70.0,1.0,1.0,0.0,80.0,10.0,10.0,1.0,0.0,0.0,2018,3.0,3.2857142857142856,3.0,4.0,2.0,3.0,4.0,3.0,4.0,7,60,48,0,2,41,0,0,0.0,1.0,Kenya,Other services,Tourism,Mombasa,Large,Limited Partnership
2.0,14.0,0.0,1,19.33697147982652,100.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,2.0,0.8571428571428571,1.0,0.0,0.0,0.0,3.0,1.0,1.0,7,45,48,0,2,59,0,1,1.0,17.994143,Kenya,Other services,Other Services,Mombasa,Medium,Limited Partnership
3.0,300.0,0.1111111111111111,1,23.55647918106145,99.0,1.0,1.0,0.0,70.0,0.0,30.0,0.0,1.0,0.0,2018,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,4,28,50,0,2,56,0,0,0.0,4.0326524,Kenya,Manufacturing,Food,Nairobi,Large,Limited Partnership
3.0,75.0,-0.0625,1,19.33697147982652,100.0,1.0,1.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,2018,2.0,1.8333333333333333,2.0,3.0,0.0,1.0,3.0,1.0,1.0,4,28,50,3,2,44,0,0,0.0,4.0326524,Kenya,Manufacturing,Food,Nairobi,Large,Private Limited
3.0,120.0,-0.04,1,20.030118658386467,100.0,0.0,1.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,2018,1.0,1.2857142857142858,2.0,1.0,2.0,1.0,1.0,0.0,2.0,4,44,50,0,2,56,0,1,1.0,1.897825,Kenya,Manufacturing,Other Manufacturing,Nairobi,Large,Limited Partnership
3.0,258.0,0.2169811320754717,1,19.11382792951231,100.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,2018,2.0,1.8571428571428572,2.0,0.0,1.0,2.0,3.0,2.0,3.0,4,28,50,0,2,39,0,0,0.0,8.554461,Kenya,Manufacturing,Food,Nairobi,Large,Limited Partnership
3.0,1000.0,0.05263157894736842,1,22.463732011962353,70.0,1.0,0.0,0.0,30.0,20.0,50.0,1.0,0.0,0.0,2018,3.0,1.2857142857142858,2.0,1.0,1.0,1.0,1.0,0.0,3.0,4,44,50,3,2,56,0,0,0.0,4.025854,Kenya,Manufacturing,Other Manufacturing,Nairobi,Large,Private Limited
1.0,10.0,0.0,1,16.012735246411598,90.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,2.0,1.1666666666666667,1.0,0.0,3.0,0.0,2.0,1.0,0.0,4,58,50,0,2,58,0,0,0.0,1.0,Kenya,Manufacturing,Textiles and Garments,Nairobi,Small,Limited Partnership
2.0,40.0,-0.6,1,19.806975107572256,100.0,0.0,1.0,1.0,50.0,50.0,0.0,0.0,0.0,0.0,2018,2.0,1.2857142857142858,1.0,1.0,0.0,1.0,2.0,2.0,2.0,7,58,50,3,2,40,1,2,2.0,1.4914116,Kenya,Other services,Textiles and Garments,Nairobi,Medium,Private Limited
2.0,100.0,0.42857142857142855,1,18.244888950474625,100.0,1.0,1.0,0.0,60.0,10.0,30.0,0.0,0.0,0.0,2018,2.0,3.2857142857142856,4.0,0.0,4.0,3.0,4.0,4.0,4.0,4,58,50,0,2,57,0,0,0.0,1.4914116,Kenya,Manufacturing,Textiles and Garments,Nairobi,Medium,Limited Partnership
2.0,35.0,-0.7666666666666667,1,17.989897843244528,100.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,2018,3.0,1.8333333333333333,2.0,3.0,0.0,1.0,3.0,2.0,0.0,4,58,50,5,2,58,1,2,2.0,1.4914116,Kenya,Manufacturing,Textiles and Garments,Nairobi,Medium,Sole Proprietorship
2.0,50.0,0.25,1,18.5159909328476,70.0,1.0,0.0,0.0,50.0,50.0,0.0,1.0,0.0,0.0,2018,0.0,1.4285714285714286,4.0,0.0,2.0,0.0,2.0,2.0,0.0,4,44,50,3,2,40,0,0,0.0,1.9100081,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Private Limited
3.0,60.0,-0.6178343949044586,1,17.6867115897055,48.0,0.0,1.0,1.0,60.0,0.0,40.0,0.0,0.0,0.0,2018,2.0,2.142857142857143,2.0,4.0,1.0,3.0,3.0,1.0,1.0,4,44,50,3,2,35,1,2,3.0,1.5349507,Kenya,Manufacturing,Other Manufacturing,Nairobi,Large,Private Limited
3.0,1700.0,-0.15,1,18.762851008790488,100.0,1.0,1.0,0.0,50.0,50.0,0.0,1.0,0.0,0.0,2018,2.0,1.4285714285714286,2.0,2.0,0.0,1.0,3.0,1.0,1.0,4,58,50,5,2,51,0,1,1.0,2.273192,Kenya,Manufacturing,Textiles and Garments,Nairobi,Large,Sole Proprietorship
1.0,136.0,-0.32,1,21.12873094572124,80.0,1.0,1.0,0.0,9.0,60.0,31.0,1.0,0.0,0.0,2018,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,4,45,50,0,2,57,0,1,1.0,15.8974495,Kenya,Manufacturing,Other Services,Nairobi,Small,Limited Partnership
3.0,600.0,0.2,1,18.244888950474625,100.0,0.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,2018,2.0,1.6666666666666667,3.0,2.0,2.0,0.0,0.0,3.0,0.0,4,58,50,0,2,50,0,1,1.0,2.273192,Kenya,Manufacturing,Textiles and Garments,Nairobi,Large,Limited Partnership
1.0,4.0,-0.3333333333333333,1,16.118095750958314,30.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,1.7142857142857142,2.0,0.0,3.0,2.0,2.0,1.0,2.0,4,18,50,0,2,56,1,2,3.0,1.0294775,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Small,Limited Partnership
3.0,24.0,0.0,1,16.300417291085605,100.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,2.0,1.8571428571428572,1.0,3.0,2.0,1.0,2.0,2.0,2.0,4,44,50,2,2,51,0,0,0.0,1.2941308,Kenya,Manufacturing,Other Manufacturing,Nairobi,Large,Partnership
1.0,25.0,0.0,1,18.15931599280497,100.0,0.0,1.0,1.0,22.0,0.0,78.0,0.0,0.0,0.0,2018,2.0,1.5714285714285714,2.0,3.0,2.0,0.0,2.0,2.0,0.0,4,18,50,0,2,40,0,1,1.0,1.2941308,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Small,Limited Partnership
1.0,23.0,0.0,1,19.253589871235295,70.0,0.0,1.0,1.0,0.0,10.0,70.0,0.0,0.0,0.0,2018,0.0,0.6666666666666666,0.0,1.0,2.0,0.0,1.0,0.0,0.0,10,55,50,3,2,56,0,1,1.0,142.96245,Kenya,Retail services,Retail,Nairobi,Small,Private Limited
2.0,21.0,0.0,1,18.826145858727198,100.0,1.0,1.0,0.0,40.0,40.0,20.0,1.0,0.0,0.0,2018,3.0,1.8571428571428572,3.0,1.0,2.0,1.0,2.0,2.0,2.0,4,44,50,0,2,40,0,0,0.0,2.3654742,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Limited Partnership
1.0,8.0,0.6,1,17.72753358339242,80.0,0.0,1.0,1.0,70.0,10.0,20.0,1.0,0.0,0.0,2018,1.0,1.7142857142857142,1.0,3.0,3.0,2.0,1.0,1.0,1.0,10,55,51,0,2,57,0,1,1.0,1.9471613,Kenya,Retail services,Retail,Nakuru,Small,Limited Partnership
2.0,16.0,0.0,1,15.573368647930426,100.0,0.0,0.0,0.0,2.0,70.0,28.0,0.0,0.0,0.0,2018,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,4,28,50,3,2,41,0,0,0.0,20.328312,Kenya,Manufacturing,Food,Nairobi,Medium,Private Limited
3.0,150.0,0.07142857142857142,1,22.227343233944907,99.0,1.0,1.0,0.0,90.0,10.0,0.0,1.0,0.0,0.0,2018,3.0,1.1428571428571428,2.0,1.0,1.0,0.0,1.0,2.0,1.0,4,44,50,0,2,44,0,0,0.0,2.1074896,Kenya,Manufacturing,Other Manufacturing,Nairobi,Large,Limited Partnership
2.0,30.0,0.0,1,18.244888950474625,100.0,0.0,1.0,1.0,70.0,0.0,0.0,1.0,1.0,0.0,2018,0.0,1.1428571428571428,1.0,3.0,2.0,0.0,2.0,0.0,0.0,4,44,50,5,2,50,0,1,1.0,2.8298388,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Sole Proprietorship
2.0,50.0,0.6666666666666666,1,18.36938746009113,95.0,0.0,1.0,1.0,80.0,10.0,10.0,0.0,0.0,0.0,2018,2.0,2.4285714285714284,3.0,2.0,3.0,2.0,3.0,1.0,3.0,4,44,50,3,2,40,0,1,1.0,2.8298388,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Private Limited
2.0,20.0,0.1111111111111111,1,17.665658180950928,45.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,2018,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,4,18,50,0,2,58,0,1,1.0,1.9481605,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Medium,Limited Partnership
3.0,200.0,1.0,1,20.21244021484709,90.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,2018,3.0,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4,18,50,2,2,57,0,0,0.0,1.3384192,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Large,Partnership
2.0,27.0,0.029411764705882353,0,17.399029524198163,100.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,2.0,1.3333333333333333,1.0,3.0,2.0,0.0,2.0,0.0,0.0,4,18,50,0,2,35,0,1,1.0,1.9481605,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Medium,Limited Partnership
2.0,106.0,0.37662337662337664,1,20.482467351665747,95.0,0.0,1.0,1.0,36.0,21.0,43.0,1.0,0.0,0.0,2018,2.0,0.7142857142857143,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,18,50,3,2,37,0,1,1.0,1.9481605,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Medium,Private Limited
2.0,18.0,0.029411764705882353,0,14.508658238524095,95.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,2.0,0.42857142857142855,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4,18,50,5,2,40,0,1,1.0,2.4859989,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Medium,Sole Proprietorship
3.0,270.0,0.5,1,20.47480447892996,100.0,1.0,1.0,0.0,30.0,40.0,20.0,1.0,0.0,0.0,2018,1.0,2.5714285714285716,2.0,1.0,3.0,3.0,3.0,3.0,3.0,4,18,50,0,2,51,0,0,0.0,1.7079233,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Large,Limited Partnership
1.0,30.0,0.2,1,18.826145858727198,100.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,2.0,2.2857142857142856,2.0,2.0,3.0,2.0,4.0,2.0,1.0,4,58,50,2,2,59,0,0,0.0,1.6034768,Kenya,Manufacturing,Textiles and Garments,Nairobi,Small,Partnership
2.0,80.0,0.3333333333333333,1,20.030118658386467,100.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,2018,1.0,2.0,2.0,0.0,1.0,2.0,3.0,3.0,3.0,10,44,50,0,2,56,0,1,1.0,2.3654742,Kenya,Retail services,Other Manufacturing,Nairobi,Medium,Limited Partnership
2.0,31.0,0.2916666666666667,1,17.370858648025116,80.0,1.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,2018,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4,44,50,0,2,50,0,0,0.0,4.2509637,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Limited Partnership
2.0,60.0,0.7142857142857143,1,17.216707972959764,100.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,1.0,0.0,2018,3.0,1.4285714285714286,1.0,0.0,3.0,1.0,2.0,2.0,1.0,10,45,50,4,2,57,0,1,1.0,45.481544,Kenya,Retail services,Other Services,Nairobi,Medium,Public Company
2.0,46.0,0.022222222222222223,1,18.244888950474625,100.0,0.0,1.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,2018,2.0,0.2857142857142857,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,44,50,5,2,35,0,1,1.0,9.138632,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Sole Proprietorship
2.0,39.0,-0.13333333333333333,1,18.020203192280615,97.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,2018,3.0,1.5714285714285714,1.0,2.0,3.0,0.0,0.0,3.0,2.0,4,44,50,3,2,57,0,1,1.0,2.3654742,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Private Limited
2.0,18.0,-0.18181818181818182,1,18.197537205138154,45.0,0.0,1.0,1.0,55.0,0.0,45.0,0.0,1.0,0.0,2018,2.0,1.5714285714285714,2.0,2.0,2.0,2.0,0.0,2.0,1.0,10,44,50,3,2,50,1,2,3.0,9.138632,Kenya,Retail services,Other Manufacturing,Nairobi,Medium,Private Limited
2.0,35.0,-0.07894736842105263,1,20.435583765827964,100.0,1.0,1.0,0.0,70.0,5.0,15.0,0.0,0.0,0.0,2018,3.0,1.5714285714285714,3.0,0.0,1.0,2.0,2.0,1.0,2.0,4,44,50,5,2,57,0,0,0.0,9.138632,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Sole Proprietorship
1.0,24.0,0.0,1,14.731801689838349,50.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,4,44,50,0,2,44,1,2,2.0,6.483381,Kenya,Manufacturing,Other Manufacturing,Nairobi,Small,Limited Partnership
1.0,8.0,-0.2,1,17.50439003707821,100.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,1.1428571428571428,2.0,1.0,0.0,0.0,3.0,1.0,1.0,4,44,50,5,2,40,1,2,2.0,6.483381,Kenya,Manufacturing,Other Manufacturing,Nairobi,Small,Sole Proprietorship
3.0,50.0,0.0,1,18.244888950474625,100.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,2018,1.0,0.42857142857142855,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4,44,50,0,2,35,0,0,0.0,7.344131,Kenya,Manufacturing,Other Manufacturing,Nairobi,Large,Limited Partnership
2.0,34.0,-0.08108108108108109,1,18.197537205138154,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2018,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,4,44,50,2,2,56,0,0,0.0,9.138632,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Partnership
2.0,150.0,0.5,1,20.500122286882203,40.0,1.0,1.0,0.0,80.0,10.0,10.0,1.0,1.0,0.0,2018,2.0,1.4285714285714286,3.0,0.0,2.0,0.0,3.0,0.0,2.0,4,44,50,3,2,56,0,1,1.0,9.138632,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Private Limited
2.0,52.0,0.0,1,18.826145858727198,85.0,1.0,1.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,2018,2.0,2.7142857142857144,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4,44,50,5,2,35,0,0,0.0,9.138632,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Sole Proprietorship
3.0,130.0,0.08333333333333333,1,19.20913810886209,100.0,0.0,1.0,1.0,0.0,40.0,60.0,1.0,1.0,0.0,2018,2.0,2.2857142857142856,2.0,4.0,0.0,4.0,2.0,2.0,2.0,4,44,50,0,2,35,0,1,1.0,7.344131,Kenya,Manufacturing,Other Manufacturing,Nairobi,Large,Limited Partnership
2.0,50.0,0.0,1,17.216707972959764,100.0,1.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,2018,2.0,0.6666666666666666,2.0,0.0,0.0,1.0,0.0,1.0,0.0,10,44,50,3,2,42,0,0,0.0,9.138632,Kenya,Retail services,Other Manufacturing,Nairobi,Medium,Private Limited
1.0,11.0,0.375,1,16.213405921671733,100.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,2018,2.0,0.5714285714285714,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4,44,50,0,2,40,0,1,1.0,6.483381,Kenya,Manufacturing,Other Manufacturing,Nairobi,Small,Limited Partnership
2.0,17.0,0.0,1,18.244888950474625,100.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,2.0,4.0,3.0,4.0,0.0,3.0,0.0,0.0,4,44,50,3,2,56,0,1,1.0,9.138632,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Private Limited
2.0,34.0,0.0,1,17.72753358339242,100.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,2018,3.0,1.2857142857142858,1.0,0.0,2.0,1.0,3.0,1.0,1.0,4,58,50,0,2,40,0,0,0.0,7.135813,Kenya,Manufacturing,Textiles and Garments,Nairobi,Medium,Limited Partnership
2.0,70.0,-0.16666666666666666,1,18.197537205138154,60.0,0.0,0.0,0.0,20.0,20.0,30.0,0.0,0.0,0.0,2018,1.0,2.2857142857142856,1.0,1.0,3.0,4.0,3.0,2.0,2.0,4,44,50,3,2,57,0,1,1.0,6.0907407,Kenya,Manufacturing,Other Manufacturing,Nairobi,Medium,Private Limited
3.0,240.0,0.14285714285714285,1,18.24632736871235,80.0,0.0,1.0,1.0,70.0,20.0,0.0,1.0,0.0,0.0,2018,2.0,2.4285714285714284,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4,18,50,5,2,40,0,1,1.0,1.7079233,Kenya,Manufacturing,"Chemical, Pharmaceutical, and Plastic",Nairobi,Large,Sole Proprietorship
1.0,45.0,1.0454545454545454,1,16.52356082573315,100.0,0.0,1.0,1.0,0.0,15.0,85.0,0.0,0.0,0.0,2018,3.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,0.0,10,28,50,5,2,35,0,1,1.0,35.208733,Kenya,Retail services,Food,Nairobi,Small,Sole Proprietorship
2.0,60.0,0.2,1,17.216707972959764,90.0,0.0,1.0,1.0,0.0,20.0,80.0,0.0,0.0,0.0,2018,3.0,0.8571428571428571,1.0,2.0,3.0,0.0,0.0,0.0,0.0,10,55,50,0,2,57,0,1,1.0,2.91457,Kenya,Retail services,Retail,Nairobi,Medium,Limited Partnership
2.0,10.0,0.029411764705882353,0,17.216707972959764,100.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,2.0,2.0,3.0,0.0,2.0,1.0,3.0,3.0,2.0,10,55,50,0,2,40,0,0,0.0,12.876635,Kenya,Retail services,Retail,Nairobi,Medium,Limited Partnership
1.0,4.0,0.3333333333333333,1,16.642824239064897,80.0,1.0,1.0,0.0,10.0,0.0,90.0,1.0,1.0,0.0,2018,2.0,1.5714285714285714,2.0,3.0,2.0,1.0,3.0,0.0,0.0,10,55,50,3,2,57,0,0,0.0,60.357327,Kenya,Retail services,Retail,Nairobi,Small,Private Limited
1.0,86.0,0.14666666666666667,1,17.399029524198163,70.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,2018,3.0,2.4285714285714284,3.0,3.0,2.0,1.0,2.0,3.0,3.0,10,55,50,0,2,44,0,0,0.0,60.357327,Kenya,Retail services,Retail,Nairobi,Small,Limited Partnership
1.0,3.0,-0.25,1,18.379858759848776,100.0,1.0,1.0,0.0,20.0,60.0,10.0,0.0,0.0,0.0,2018,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,10,55,50,5,2,35,0,1,1.0,60.357327,Kenya,Retail services,Retail,Nairobi,Small,Sole Proprietorship
1.0,15.0,0.5,1,15.714329249231158,80.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,3.0,0.5714285714285714,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7,55,50,2,2,57,0,1,1.0,10.781199,Kenya,Other services,Retail,Nairobi,Small,Partnership
1.0,4.0,-0.6,1,16.52356082573315,85.0,0.0,1.0,1.0,60.0,0.0,40.0,0.0,0.0,0.0,2018,2.0,2.5714285714285716,2.0,3.0,3.0,1.0,3.0,2.0,4.0,10,55,50,3,2,35,1,2,2.0,60.357327,Kenya,Retail services,Retail,Nairobi,Small,Private Limited
1.0,3.0,-0.25,1,16.705882371415992,60.0,0.0,1.0,1.0,60.0,0.0,40.0,0.0,0.0,0.0,2018,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,10,55,50,0,2,35,1,2,2.0,60.357327,Kenya,Retail services,Retail,Nairobi,Small,Limited Partnership
3.0,100.0,0.1111111111111111,1,17.216707972959764,90.0,0.0,1.0,1.0,80.0,0.0,0.0,1.0,1.0,0.0,2018,2.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10,45,50,4,2,35,0,1,1.0,21.811934,Kenya,Retail services,Other Services,Nairobi,Large,Public Company
1.0,5.0,0.25,1,13.304686600863562,80.0,0.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,1.6666666666666667,4.0,1.0,1.0,0.0,0.0,1.0,3.0,7,55,50,5,2,35,0,1,1.0,60.357327,Kenya,Other services,Retail,Nairobi,Small,Sole Proprietorship
1.0,3.0,0.0,1,14.731801689838349,60.0,1.0,1.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,2018,3.0,2.0,3.0,3.0,2.0,0.0,3.0,1.0,2.0,7,45,50,0,2,35,0,0,0.0,64.59932,Kenya,Other services,Other Services,Nairobi,Small,Limited Partnership
1.0,9.0,0.0,1,17.399029524198163,95.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10,55,50,0,2,48,0,1,1.0,60.357327,Kenya,Retail services,Retail,Nairobi,Small,Limited Partnership
1.0,5.0,-0.2857142857142857,1,15.894952224644102,70.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,1.0,1.2857142857142858,2.0,2.0,3.0,0.0,0.0,0.0,2.0,10,55,50,0,2,57,1,2,2.0,60.357327,Kenya,Retail services,Retail,Nairobi,Small,Limited Partnership
1.0,5.0,0.0,1,15.424948670398354,70.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,2018,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10,55,50,2,2,59,0,1,1.0,60.357327,Kenya,Retail services,Retail,Nairobi,Small,Partnership
1.0,10.0,0.0,1,15.76142084987672,100.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,3.0,2.142857142857143,2.0,2.0,2.0,2.0,3.0,3.0,1.0,10,55,50,5,2,53,0,0,0.0,60.357327,Kenya,Retail services,Retail,Nairobi,Small,Sole Proprietorship
2.0,30.0,-0.0625,1,19.162618093443648,100.0,0.0,1.0,1.0,25.0,75.0,0.0,0.0,0.0,0.0,2018,2.0,0.8571428571428571,1.0,1.0,1.0,0.0,2.0,1.0,0.0,10,55,50,0,2,56,0,1,1.0,30.499617,Kenya,Retail services,Retail,Nairobi,Medium,Limited Partnership
2.0,41.0,-0.08888888888888889,1,17.216707972959764,80.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2018,2.0,1.2857142857142858,2.0,3.0,3.0,0.0,0.0,1.0,0.0,10,55,50,0,2,35,0,1,1.0,2.0916471,Kenya,Retail services,Retail,Nairobi,Medium,Limited Partnership
1.0,5.0,0.0,1,16.066802461833923,54.0,1.0,1.0,0.0,50.0,15.0,35.0,0.0,0.0,0.0,2018,1.0,1.4285714285714286,1.0,1.0,4.0,0.0,1.0,2.0,1.0,7,45,50,3,2,56,0,1,1.0,83.91421,Kenya,Other services,Other Services,Nairobi,Small,Private Limited
1.0,2.0,-0.3333333333333333,1,18.420680753952364,50.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,2018,2.0,1.5714285714285714,0.0,1.0,2.0,1.0,3.0,1.0,3.0,10,45,50,5,2,57,1,2,3.0,21.123655,Kenya,Retail services,Other Services,Nairobi,Small,Sole Proprietorship
